id,case,family,color,giver,arm,query,top_id,top_text,swap_target,original_target,swap_correct,original_correct,invalid,swap_probability,original_probability,word_logits,word_probabilities,input_cache_sha256,suffix_ids,output_cache_sha256,max_logit_change_vs_unedited
J03_g0_c0_recipient/reflection/later_giver,J03_g0_c0_recipient,J03,red,Joseph,reflection,later_giver,257, a,Susan,Joseph,0,0,1,0.004868649127293026,0.07784625272058777,"{""Joseph"": -115.71605682373047, ""Susan"": -118.48797607421875, ""red"": -122.49459075927734, ""blue"": -123.58744049072266}","{""Joseph"": 0.07784625272058777, ""Susan"": 0.004868649127293026, ""red"": 8.858451835527937e-05, ""blue"": 2.969882178553778e-05}",896bf25016880a7d55deb5b166ba3176c5c3a9c6e38b899baf42d4e8bf9a9309,"[2130, 13, 383, 308, 1428, 373]",2151b11dc7e292a265fd64042ac0da5632a8add1e652b1e4bc0086380695f3c0,0.575836181640625
J03_g0_c0_recipient/reflection/later_color,J03_g0_c0_recipient,J03,red,Joseph,reflection,later_color,2266, red,red,red,1,1,0,0.07018067158563705,0.07018067158563705,"{""Joseph"": -124.88072967529297, ""Susan"": -127.72554016113281, ""red"": -121.08710479736328, ""blue"": -122.40174865722656}","{""Joseph"": 0.0015800366795159179, ""Susan"": 9.187168312083911e-05, ""red"": 0.07018067158563705, ""blue"": 0.018848419792045417}",896bf25016880a7d55deb5b166ba3176c5c3a9c6e38b899baf42d4e8bf9a9309,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",6da7276e6d3b17bfb3692309932c01090a89d1e10084049eb12d3093512d594f,0.23345947265625
J03_g0_c0_recipient/residual_donor/later_giver,J03_g0_c0_recipient,J03,red,Joseph,residual_donor,later_giver,257, a,Susan,Joseph,0,0,1,0.004663187224321465,0.07609664374994807,"{""Joseph"": -115.87237548828125, ""Susan"": -118.66468048095703, ""red"": -122.6076889038086, ""blue"": -123.68659210205078}","{""Joseph"": 0.07609664374994807, ""Susan"": 0.004663187224321465, ""red"": 9.041824065450227e-05, ""blue"": 3.0739326427667284e-05}",264a2f5e6d86da847a983c73d88eb5ca4bbd2c99741887228923981055a17643,"[2130, 13, 383, 308, 1428, 373]",bc84c10a924159b1bc9d3d2cadd7ed55d0a42ff1b49f2a641d3d382ad7121dd9,0.7021331787109375
J03_g0_c0_recipient/residual_donor/later_color,J03_g0_c0_recipient,J03,red,Joseph,residual_donor,later_color,2266, red,red,red,1,1,0,0.06851669226089584,0.06851669226089584,"{""Joseph"": -124.87614440917969, ""Susan"": -127.73719024658203, ""red"": -121.04608917236328, ""blue"": -122.31641387939453}","{""Joseph"": 0.0014873888923163671, ""Susan"": 8.509187907386461e-05, ""red"": 0.06851669226089584, ""blue"": 0.01923540692049248}",264a2f5e6d86da847a983c73d88eb5ca4bbd2c99741887228923981055a17643,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",ffc1c5ae399a619a6448434fc89619e2f01b3f2883a9dfe36c612e8e55f88029,0.2664031982421875
J03_g0_c0_recipient/prefix_donor/later_giver,J03_g0_c0_recipient,J03,red,Joseph,prefix_donor,later_giver,257, a,Susan,Joseph,0,0,1,0.004772056175715753,0.07563642517819855,"{""Joseph"": -116.58035278320312, ""Susan"": -119.34351348876953, ""red"": -123.32122039794922, ""blue"": -124.1742172241211}","{""Joseph"": 0.07563642517819855, ""Susan"": 0.004772056175715753, ""red"": 8.937362764833494e-05, ""blue"": 3.80853167129774e-05}",defe41a31ddf56744b31356fafa4889387976578e7a48167e0505580ea3e0725,"[2130, 13, 383, 308, 1428, 373]",0d00bc20e1a919a982f3ce4a468a0af46e5e3db6de28f15277434be0795383e5,2.1047439575195312
J03_g0_c0_recipient/prefix_donor/later_color,J03_g0_c0_recipient,J03,red,Joseph,prefix_donor,later_color,2266, red,red,red,1,1,0,0.06610187448949743,0.06610187448949743,"{""Joseph"": -121.52163696289062, ""Susan"": -122.81519317626953, ""red"": -117.60761260986328, ""blue"": -118.88481140136719}","{""Joseph"": 0.0013193942791076428, ""Susan"": 0.0003619014066539317, ""red"": 0.06610187448949743, ""blue"": 0.018430341725937494}",defe41a31ddf56744b31356fafa4889387976578e7a48167e0505580ea3e0725,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",02441f53181288507c6e7861b7d5943ddd83da4340208e57973aba4b88202809,4.9881439208984375
J03_g0_c0_recipient/internal_restore_upper/later_giver,J03_g0_c0_recipient,J03,red,Joseph,internal_restore_upper,later_giver,257, a,Susan,Joseph,0,0,1,0.004885490713594264,0.07270122500734566,"{""Joseph"": -115.36175537109375, ""Susan"": -118.06184387207031, ""red"": -122.07260131835938, ""blue"": -123.14768981933594}","{""Joseph"": 0.07270122500734566, ""Susan"": 0.004885490713594264, ""red"": 8.852345687095659e-05, ""blue"": 3.021018337249825e-05}",6dcb235caf1da0a19de9ed48730e70ea300aa1891873a874ad1b3fa7cc6fcdaa,"[2130, 13, 383, 308, 1428, 373]",b0645149f02738313f764dbc0ba5242491bd14726ab9d1536c98a4859e238973,0.0
J03_g0_c0_recipient/internal_restore_upper/later_color,J03_g0_c0_recipient,J03,red,Joseph,internal_restore_upper,later_color,2266, red,red,red,1,1,0,0.0682835530204184,0.0682835530204184,"{""Joseph"": -124.85785675048828, ""Susan"": -127.67725372314453, ""red"": -121.04059600830078, ""blue"": -122.30856323242188}","{""Joseph"": 0.0015014152907294217, ""Susan"": 8.954725696775426e-05, ""red"": 0.0682835530204184, ""blue"": 0.019215201460123295}",6dcb235caf1da0a19de9ed48730e70ea300aa1891873a874ad1b3fa7cc6fcdaa,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",f366e8718415719dc95ed53f213a584681919e9598cb008cdf1cdea4c08042ad,0.0
J03_g0_c0_recipient/internal_restore_lower/later_giver,J03_g0_c0_recipient,J03,red,Joseph,internal_restore_lower,later_giver,257, a,Susan,Joseph,0,0,1,0.005085652365183926,0.07999668065148627,"{""Joseph"": -115.58802795410156, ""Susan"": -118.34358978271484, ""red"": -122.42577362060547, ""blue"": -123.50297546386719}","{""Joseph"": 0.07999668065148627, ""Susan"": 0.005085652365183926, ""red"": 8.57979191985666e-05, ""blue"": 2.9218232385201353e-05}",76c486da4d1c674490c827a7efe5cd09be53510235fdde62fa6ba9b8bed9661b,"[2130, 13, 383, 308, 1428, 373]",af89e0b5c7c80ba249d3faf4d8c918797151323c4bac44af54af4a0478c14129,0.5067901611328125
J03_g0_c0_recipient/internal_restore_lower/later_color,J03_g0_c0_recipient,J03,red,Joseph,internal_restore_lower,later_color,2266, red,red,red,1,1,0,0.06868638679365913,0.06868638679365913,"{""Joseph"": -124.1807632446289, ""Susan"": -127.07229614257812, ""red"": -120.41168975830078, ""blue"": -121.67532348632812}","{""Joseph"": 0.0015848306225565607, ""Susan"": 8.794397112227582e-05, ""red"": 0.06868638679365913, ""blue"": 0.019412502110229136}",76c486da4d1c674490c827a7efe5cd09be53510235fdde62fa6ba9b8bed9661b,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",0ebe03f917a9539c74d5602771ec6ad30bb1484d7ee584cfd2b649ad69d15450,0.82806396484375
J03_g0_c1_recipient/no_edit/later_giver,J03_g0_c1_recipient,J03,blue,Joseph,no_edit,later_giver,257, a,Susan,Joseph,0,0,1,0.007311846860791456,0.09437328510984627,"{""Joseph"": -115.70051574707031, ""Susan"": -118.2582778930664, ""red"": -122.7502670288086, ""blue"": -123.48762512207031}","{""Joseph"": 0.09437328510984627, ""Susan"": 0.007311846860791456, ""red"": 8.188059550176137e-05, ""blue"": 3.916971769056692e-05}",e13e8f64e2b0e17ba99c2c1256f4e5e0f26d48baa4c308085b39686e2a2b6232,"[2130, 13, 383, 308, 1428, 373]",291b931ef507ba20f90540a309a90c341870120d5b3e13e4f9ba256bc1e5d4f6,0.0
J03_g0_c1_recipient/no_edit/later_color,J03_g0_c1_recipient,J03,blue,Joseph,no_edit,later_color,257, a,blue,blue,0,0,1,0.03553878830177462,0.03553878830177462,"{""Joseph"": -122.61982727050781, ""Susan"": -125.57025909423828, ""red"": -119.40547180175781, ""blue"": -119.73733520507812}","{""Joseph"": 0.0019899960678644254, ""Susan"": 0.00010411084179021467, ""red"": 0.04952552194436349, ""blue"": 0.03553878830177462}",e13e8f64e2b0e17ba99c2c1256f4e5e0f26d48baa4c308085b39686e2a2b6232,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",73df4eb8d2976f115ecc4047d6ff7e6f3d4228db98ccb88ad61f1dfb8809ccf5,0.0
J03_g0_c1_recipient/internal/later_giver,J03_g0_c1_recipient,J03,blue,Joseph,internal,later_giver,257, a,Susan,Joseph,0,0,1,0.007392414995775173,0.0989856651132376,"{""Joseph"": -115.64042663574219, ""Susan"": -118.23494720458984, ""red"": -122.7092514038086, ""blue"": -123.47868347167969}","{""Joseph"": 0.0989856651132376, ""Susan"": 0.007392414995775173, ""red"": 8.425985652045777e-05, ""blue"": 3.90355779676885e-05}",04ebd190f2dee93a94460b3ca6161a711b43cb4b5cea22f14f97959014a64a76,"[2130, 13, 383, 308, 1428, 373]",c876930d7a551d9e142518c03975b7c25277005df9ce53ec9a593d10b55337dc,0.184967041015625
J03_g0_c1_recipient/internal/later_color,J03_g0_c1_recipient,J03,blue,Joseph,internal,later_color,257, a,blue,blue,0,0,1,0.03337066868874879,0.03337066868874879,"{""Joseph"": -122.30078887939453, ""Susan"": -125.3048095703125, ""red"": -119.10780334472656, ""blue"": -119.51506042480469}","{""Joseph"": 0.0020584409514669247, ""Susan"": 0.00010207251220239621, ""red"": 0.050145782404520646, ""blue"": 0.03337066868874879}",04ebd190f2dee93a94460b3ca6161a711b43cb4b5cea22f14f97959014a64a76,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",88773999110ac9bf677eef8c2c39b8dafb38c1e13f51a22bd2d6966687c1e29a,0.43463134765625
J03_g0_c1_recipient/task/later_giver,J03_g0_c1_recipient,J03,blue,Joseph,task,later_giver,257, a,Susan,Joseph,0,0,1,0.007220590166724535,0.10678798086906474,"{""Joseph"": -115.73970031738281, ""Susan"": -118.43360900878906, ""red"": -122.96019744873047, ""blue"": -123.68978118896484}","{""Joseph"": 0.10678798086906474, ""Susan"": 0.007220590166724535, ""red"": 7.810886268967514e-05, ""blue"": 3.765703498242568e-05}",a5c05e7e0e25e285dea6ea47e35c30baafc0a063d1704f3184a4607dad15c1ae,"[2130, 13, 383, 308, 1428, 373]",5b3419dbe2df327a53c1e7b6d61ef6e29106378b67b0ff00e46539525a102570,0.3358154296875
J03_g0_c1_recipient/task/later_color,J03_g0_c1_recipient,J03,blue,Joseph,task,later_color,257, a,blue,blue,0,0,1,0.033772801078201846,0.033772801078201846,"{""Joseph"": -122.41893768310547, ""Susan"": -125.41910552978516, ""red"": -119.20930480957031, ""blue"": -119.56102752685547}","{""Joseph"": 0.0019381726970518804, ""Susan"": 9.647974141348168e-05, ""red"": 0.048008519944446326, ""blue"": 0.033772801078201846}",a5c05e7e0e25e285dea6ea47e35c30baafc0a063d1704f3184a4607dad15c1ae,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",5b3fd18a3e005a8314fcaa8fcef43c25bde1c9dde5a68f1ba82bc0c1bdf29bea,0.434814453125
J03_g0_c1_recipient/yoked/later_giver,J03_g0_c1_recipient,J03,blue,Joseph,yoked,later_giver,257, a,Susan,Joseph,0,0,1,0.0075113934083466255,0.10579966274263426,"{""Joseph"": -114.85798645019531, ""Susan"": -117.50311279296875, ""red"": -122.01691436767578, ""blue"": -122.78570556640625}","{""Joseph"": 0.10579966274263426, ""Susan"": 0.0075113934083466255, ""red"": 8.230029509129367e-05, ""blue"": 3.815220272144344e-05}",0f3e4689c9ebe089794d19cb47da9046395b297c3e4c018fafbbb633fc0e5d07,"[2130, 13, 383, 308, 1428, 373]",4c9abdd272b0ef9db22127ac9cd950d4444adeb4d9ae907eb0188d83ae63f2c6,0.925262451171875
J03_g0_c1_recipient/yoked/later_color,J03_g0_c1_recipient,J03,blue,Joseph,yoked,later_color,2266, red,blue,blue,0,0,0,0.0354996918244987,0.0354996918244987,"{""Joseph"": -122.2977523803711, ""Susan"": -125.28385162353516, ""red"": -119.0012435913086, ""blue"": -119.3963623046875}","{""Joseph"": 0.001950593996460911, ""Susan"": 9.847374609834983e-05, ""red"": 0.052701437321205434, ""blue"": 0.0354996918244987}",0f3e4689c9ebe089794d19cb47da9046395b297c3e4c018fafbbb633fc0e5d07,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",de1c4bbc71bfcd528b6caa7f6f9cf6eb984b6083b243d0674deedede5b1bcbfb,0.48016357421875
J03_g0_c1_recipient/supervised_ridge/later_giver,J03_g0_c1_recipient,J03,blue,Joseph,supervised_ridge,later_giver,257, a,Susan,Joseph,0,0,1,0.007100699170718621,0.09985178198193419,"{""Joseph"": -115.86324310302734, ""Susan"": -118.5067367553711, ""red"": -122.9852066040039, ""blue"": -123.74249267578125}","{""Joseph"": 0.09985178198193419, ""Susan"": 0.007100699170718621, ""red"": 8.059839081971821e-05, ""blue"": 3.779559693047372e-05}",bcc567c280cc0ff5ca3feb36d4c5c384cd956e4f0986ffdd03b9ffa73235be56,"[2130, 13, 383, 308, 1428, 373]",7251108bfc206546b94199ff91ff1b3394f1aecbccc919d2cc0368283ca9f739,0.3719635009765625
J03_g0_c1_recipient/supervised_ridge/later_color,J03_g0_c1_recipient,J03,blue,Joseph,supervised_ridge,later_color,2266, red,blue,blue,0,0,0,0.035712787148148455,0.035712787148148455,"{""Joseph"": -122.2481689453125, ""Susan"": -125.22209167480469, ""red"": -118.96617126464844, ""blue"": -119.3279037475586}","{""Joseph"": 0.0019256115590920735, ""Susan"": 9.840347906755665e-05, ""red"": 0.051276947821777615, ""blue"": 0.035712787148148455}",bcc567c280cc0ff5ca3feb36d4c5c384cd956e4f0986ffdd03b9ffa73235be56,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",8dbff841b7afe1c4e8ec0920a7a923f0f75c89254b5a81de7f990c05628e3e26,0.6960296630859375
J03_g0_c1_recipient/reflection/later_giver,J03_g0_c1_recipient,J03,blue,Joseph,reflection,later_giver,257, a,Susan,Joseph,0,0,1,0.007080036048887471,0.09910725468550767,"{""Joseph"": -115.42696380615234, ""Susan"": -118.06588745117188, ""red"": -122.55388641357422, ""blue"": -123.30821990966797}","{""Joseph"": 0.09910725468550767, ""Susan"": 0.007080036048887471, ""red"": 7.960168937452921e-05, ""blue"": 3.743858360495273e-05}",ba16b1722ab58634daeae94afb97ee3fe7247fa5b4692c9c54f6b7a53529c85d,"[2130, 13, 383, 308, 1428, 373]",60a06112e95437551ac87f2c0226d73ea0ebd27faad03db4f325ea02085b8b11,0.354766845703125
J03_g0_c1_recipient/reflection/later_color,J03_g0_c1_recipient,J03,blue,Joseph,reflection,later_color,257, a,blue,blue,0,0,1,0.034405039484106364,0.034405039484106364,"{""Joseph"": -122.25189971923828, ""Susan"": -125.26705932617188, ""red"": -119.03887176513672, ""blue"": -119.40584564208984}","{""Joseph"": 0.001998004581231378, ""Susan"": 9.797816475091232e-05, ""red"": 0.04965886514062874, ""blue"": 0.034405039484106364}",ba16b1722ab58634daeae94afb97ee3fe7247fa5b4692c9c54f6b7a53529c85d,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",d8184d9e9473fc623738e0b6f85a2481a1bc0f7797d9dcb15f68ce5aa0970470,0.541778564453125
J03_g0_c1_recipient/residual_donor/later_giver,J03_g0_c1_recipient,J03,blue,Joseph,residual_donor,later_giver,257, a,Susan,Joseph,0,0,1,0.006952429948503216,0.10246965389822918,"{""Joseph"": -115.98655700683594, ""Susan"": -118.67703247070312, ""red"": -123.12134552001953, ""blue"": -123.86270141601562}","{""Joseph"": 0.10246965389822918, ""Susan"": 0.006952429948503216, ""red"": 8.165748287924385e-05, ""blue"": 3.890713158351957e-05}",00ec772c9b9bb4ee81eb06edb1ab12a0fe899ba38491a08b613b44eca783410d,"[2130, 13, 383, 308, 1428, 373]",f0f04c119757b1088df4849d3b63a60be69eedcb6132087272346552af7f92e4,0.5162200927734375
J03_g0_c1_recipient/residual_donor/later_color,J03_g0_c1_recipient,J03,blue,Joseph,residual_donor,later_color,257, a,blue,blue,0,0,1,0.0346696394617857,0.0346696394617857,"{""Joseph"": -122.32367706298828, ""Susan"": -125.35098266601562, ""red"": -119.07421875, ""blue"": -119.39990997314453}","{""Joseph"": 0.001862830808232442, ""Susan"": 9.024669234396722e-05, ""red"": 0.04801702250913432, ""blue"": 0.0346696394617857}",00ec772c9b9bb4ee81eb06edb1ab12a0fe899ba38491a08b613b44eca783410d,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",0415b84534cb5ea1a5dafda149cd28ae7dba705af271b659ad957e2621b1fabe,0.551483154296875
J03_g0_c1_recipient/prefix_donor/later_giver,J03_g0_c1_recipient,J03,blue,Joseph,prefix_donor,later_giver,7212, Joseph,Susan,Joseph,0,1,0,0.006438894284494707,0.13807460393630192,"{""Joseph"": -114.03147888183594, ""Susan"": -117.09691619873047, ""red"": -121.5185775756836, ""blue"": -122.13542938232422}","{""Joseph"": 0.13807460393630192, ""Susan"": 0.006438894284494707, ""red"": 7.73585209918724e-05, ""blue"": 4.174580327183033e-05}",b7e476b1983f3d4a854866b2e6b8312facaaa81ddd2a4a673d33f0bce594d0af,"[2130, 13, 383, 308, 1428, 373]",4003284ad66e40fb26c9652653c5d138f74b6422a89fb57856604be42f76d18a,2.246856689453125
J03_g0_c1_recipient/prefix_donor/later_color,J03_g0_c1_recipient,J03,blue,Joseph,prefix_donor,later_color,257, a,blue,blue,0,0,1,0.03336612098670346,0.03336612098670346,"{""Joseph"": -121.01610565185547, ""Susan"": -122.34668731689453, ""red"": -117.48992919921875, ""blue"": -117.88762664794922}","{""Joseph"": 0.001460913667385182, ""Susan"": 0.0003861537682616308, ""red"": 0.049661922481335614, ""blue"": 0.03336612098670346}",b7e476b1983f3d4a854866b2e6b8312facaaa81ddd2a4a673d33f0bce594d0af,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",2cd3ba9c2620425f4d83647a1b3819c3bef4ee4f563b950548cf6dc0c8fe7def,3.22357177734375
J03_g0_c1_recipient/internal_restore_upper/later_giver,J03_g0_c1_recipient,J03,blue,Joseph,internal_restore_upper,later_giver,257, a,Susan,Joseph,0,0,1,0.007311846860791456,0.09437328510984627,"{""Joseph"": -115.70051574707031, ""Susan"": -118.2582778930664, ""red"": -122.7502670288086, ""blue"": -123.48762512207031}","{""Joseph"": 0.09437328510984627, ""Susan"": 0.007311846860791456, ""red"": 8.188059550176137e-05, ""blue"": 3.916971769056692e-05}",e13e8f64e2b0e17ba99c2c1256f4e5e0f26d48baa4c308085b39686e2a2b6232,"[2130, 13, 383, 308, 1428, 373]",291b931ef507ba20f90540a309a90c341870120d5b3e13e4f9ba256bc1e5d4f6,0.0
J03_g0_c1_recipient/internal_restore_upper/later_color,J03_g0_c1_recipient,J03,blue,Joseph,internal_restore_upper,later_color,257, a,blue,blue,0,0,1,0.03553878830177462,0.03553878830177462,"{""Joseph"": -122.61982727050781, ""Susan"": -125.57025909423828, ""red"": -119.40547180175781, ""blue"": -119.73733520507812}","{""Joseph"": 0.0019899960678644254, ""Susan"": 0.00010411084179021467, ""red"": 0.04952552194436349, ""blue"": 0.03553878830177462}",e13e8f64e2b0e17ba99c2c1256f4e5e0f26d48baa4c308085b39686e2a2b6232,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",73df4eb8d2976f115ecc4047d6ff7e6f3d4228db98ccb88ad61f1dfb8809ccf5,0.0
J03_g0_c1_recipient/internal_restore_lower/later_giver,J03_g0_c1_recipient,J03,blue,Joseph,internal_restore_lower,later_giver,257, a,Susan,Joseph,0,0,1,0.007392414995775173,0.0989856651132376,"{""Joseph"": -115.64042663574219, ""Susan"": -118.23494720458984, ""red"": -122.7092514038086, ""blue"": -123.47868347167969}","{""Joseph"": 0.0989856651132376, ""Susan"": 0.007392414995775173, ""red"": 8.425985652045777e-05, ""blue"": 3.90355779676885e-05}",04ebd190f2dee93a94460b3ca6161a711b43cb4b5cea22f14f97959014a64a76,"[2130, 13, 383, 308, 1428, 373]",c876930d7a551d9e142518c03975b7c25277005df9ce53ec9a593d10b55337dc,0.184967041015625
