id,case,family,color,giver,arm,query,top_id,top_text,swap_target,original_target,swap_correct,original_correct,invalid,swap_probability,original_probability,word_logits,word_probabilities,source_measurement,output_cache_sha256,continuation_cache_sha256
J04_g0_c1_recipient/no_edit/initial_recipient,J04_g0_c1_recipient,J04,blue,William,no_edit,initial_recipient,10674, Elizabeth,William,Elizabeth,0,1,0,0.012381464114042668,0.24435321239656846,"{""William"": -84.69676971435547, ""Elizabeth"": -81.71435546875, ""red"": -91.08782958984375, ""blue"": -90.89244842529297}","{""William"": 0.012381464114042668, ""Elizabeth"": 0.24435321239656846, ""red"": 2.0757257160794203e-05, ""blue"": 2.5236139965858118e-05}",J04_g0_c1_recipient/none,41a1f6d92c44e5742acc5cff38581f6b872c66be7a0f87ae9ed448789e570a4f,41a1f6d92c44e5742acc5cff38581f6b872c66be7a0f87ae9ed448789e570a4f
J04_g0_c1_recipient/internal/initial_recipient,J04_g0_c1_recipient,J04,blue,William,internal,initial_recipient,465, his,William,Elizabeth,0,0,1,0.1227491877598984,0.015525884007587873,"{""William"": -81.99576568603516, ""Elizabeth"": -84.06340026855469, ""red"": -90.55278015136719, ""blue"": -90.12782287597656}","{""William"": 0.1227491877598984, ""Elizabeth"": 0.015525884007587873, ""red"": 2.3591440681892655e-05, ""blue"": 3.608369995816045e-05}",J04_g0_c1_recipient/d6_internal,0fd5108259088ce759cc0214b5c0d6ff161726a1c2151b5b4ec41b5f8c4bc5f2,0fd5108259088ce759cc0214b5c0d6ff161726a1c2151b5b4ec41b5f8c4bc5f2
J04_g0_c1_recipient/task/initial_recipient,J04_g0_c1_recipient,J04,blue,William,task,initial_recipient,10674, Elizabeth,William,Elizabeth,0,1,0,0.006487855287646532,0.2463247437578604,"{""William"": -81.98109436035156, ""Elizabeth"": -78.34437561035156, ""red"": -87.83987426757812, ""blue"": -87.55724334716797}","{""William"": 0.006487855287646532, ""Elizabeth"": 0.2463247437578604, ""red"": 1.852104001026537e-05, ""blue"": 2.457029773075073e-05}",J04_g0_c1_recipient/d6_task,40fbad2470e92dba1824241089244f1b774f2c88ce240628283971ca2fb846b6,40fbad2470e92dba1824241089244f1b774f2c88ce240628283971ca2fb846b6
J04_g0_c1_recipient/yoked/initial_recipient,J04_g0_c1_recipient,J04,blue,William,yoked,initial_recipient,10674, Elizabeth,William,Elizabeth,0,1,0,0.0018311395305185166,0.2850205115404193,"{""William"": -76.53823852539062, ""Elizabeth"": -71.49061584472656, ""red"": -81.40777587890625, ""blue"": -81.09598541259766}","{""William"": 0.0018311395305185166, ""Elizabeth"": 0.2850205115404193, ""red"": 1.405750466167023e-05, ""blue"": 1.9200702350256743e-05}",J04_g0_c1_recipient/d6_yoked,8fd3a2b0e624d0ec3d69f63cb65314ac0426ae53dfd4a31704b3d046d4b9cb34,8fd3a2b0e624d0ec3d69f63cb65314ac0426ae53dfd4a31704b3d046d4b9cb34
J04_g0_c1_recipient/supervised_ridge/initial_recipient,J04_g0_c1_recipient,J04,blue,William,supervised_ridge,initial_recipient,465, his,William,Elizabeth,0,0,1,0.06358057080079298,0.10652698423847702,"{""William"": -85.7166748046875, ""Elizabeth"": -85.2005844116211, ""red"": -93.78343200683594, ""blue"": -93.54840087890625}","{""William"": 0.06358057080079298, ""Elizabeth"": 0.10652698423847702, ""red"": 1.9951533547979424e-05, ""blue"": 2.5237655318241003e-05}",J04_g0_c1_recipient/d6_ridge,26fddd1ead466e4dea3c809e5206f6da6cea42a694f28ff25384ea3381f3c274,26fddd1ead466e4dea3c809e5206f6da6cea42a694f28ff25384ea3381f3c274
J04_g0_c1_recipient/reflection/initial_recipient,J04_g0_c1_recipient,J04,blue,William,reflection,initial_recipient,465, his,William,Elizabeth,0,0,1,0.06709918604676457,0.10485468265560068,"{""William"": -86.60218811035156, ""Elizabeth"": -86.1557846069336, ""red"": -94.73403930664062, ""blue"": -94.52259063720703}","{""William"": 0.06709918604676457, ""Elizabeth"": 0.10485468265560068, ""red"": 1.972873093050613e-05, ""blue"": 2.43741870755264e-05}",J04_g0_c1_recipient/reflection,cc6b773421702f0af7baa682b506440e79ffecc72312308dc6bcae6bf5c9c4dc,cc6b773421702f0af7baa682b506440e79ffecc72312308dc6bcae6bf5c9c4dc
J04_g0_c1_recipient/residual_donor/initial_recipient,J04_g0_c1_recipient,J04,blue,William,residual_donor,initial_recipient,465, his,William,Elizabeth,0,0,1,0.0789818959226564,0.025743400845757564,"{""William"": -93.30961608886719, ""Elizabeth"": -94.43065643310547, ""red"": -101.42919158935547, ""blue"": -101.40584564208984}","{""William"": 0.0789818959226564, ""Elizabeth"": 0.025743400845757564, ""red"": 2.3509355284952335e-05, ""blue"": 2.4064660292988477e-05}",J04_g0_c1_recipient/donor,4ebdcd31c2b843d968fee4919e471e2ddb9ee77395ce3de656d1755d92bd8656,4ebdcd31c2b843d968fee4919e471e2ddb9ee77395ce3de656d1755d92bd8656
J04_g0_c1_recipient/prefix_donor/initial_recipient,J04_g0_c1_recipient,J04,blue,William,prefix_donor,initial_recipient,3977, William,William,Elizabeth,1,0,0,0.19148216364320705,0.019711396021790593,"{""William"": -94.82772827148438, ""Elizabeth"": -97.10132598876953, ""red"": -103.7724609375, ""blue"": -104.07833862304688}","{""William"": 0.19148216364320705, ""Elizabeth"": 0.019711396021790593, ""red"": 2.497355030502485e-05, ""blue"": 1.8392437808328852e-05}",J04_g1_c1_recipient/none,95595913d7810f8867acadd77d93bff988bb3faee2042d6f55ef157b1b550d6b,95595913d7810f8867acadd77d93bff988bb3faee2042d6f55ef157b1b550d6b
J04_g0_c1_recipient/internal_restore_upper/initial_recipient,J04_g0_c1_recipient,J04,blue,William,internal_restore_upper,initial_recipient,465, his,William,Elizabeth,0,0,1,0.1227491877598984,0.015525884007587873,"{""William"": -81.99576568603516, ""Elizabeth"": -84.06340026855469, ""red"": -90.55278015136719, ""blue"": -90.12782287597656}","{""William"": 0.1227491877598984, ""Elizabeth"": 0.015525884007587873, ""red"": 2.3591440681892655e-05, ""blue"": 3.608369995816045e-05}",J04_g0_c1_recipient/d6_internal,0fd5108259088ce759cc0214b5c0d6ff161726a1c2151b5b4ec41b5f8c4bc5f2,41a1f6d92c44e5742acc5cff38581f6b872c66be7a0f87ae9ed448789e570a4f
J04_g0_c1_recipient/internal_restore_lower/initial_recipient,J04_g0_c1_recipient,J04,blue,William,internal_restore_lower,initial_recipient,465, his,William,Elizabeth,0,0,1,0.1227491877598984,0.015525884007587873,"{""William"": -81.99576568603516, ""Elizabeth"": -84.06340026855469, ""red"": -90.55278015136719, ""blue"": -90.12782287597656}","{""William"": 0.1227491877598984, ""Elizabeth"": 0.015525884007587873, ""red"": 2.3591440681892655e-05, ""blue"": 3.608369995816045e-05}",J04_g0_c1_recipient/d6_internal,0fd5108259088ce759cc0214b5c0d6ff161726a1c2151b5b4ec41b5f8c4bc5f2,0fd5108259088ce759cc0214b5c0d6ff161726a1c2151b5b4ec41b5f8c4bc5f2
J04_g1_c0_recipient/no_edit/initial_recipient,J04_g1_c0_recipient,J04,red,Elizabeth,no_edit,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.01884986382832425,0.19318318206130738,"{""William"": -91.84114837646484, ""Elizabeth"": -94.16828155517578, ""red"": -100.75931549072266, ""blue"": -101.30643463134766}","{""William"": 0.19318318206130738, ""Elizabeth"": 0.01884986382832425, ""red"": 2.5873700635564683e-05, ""blue"": 1.4970893650120191e-05}",J04_g1_c0_recipient/none,3c53a385e9c50647ddbeea72fcfff2029655b41a66ff7c38b573b9536e426e63,3c53a385e9c50647ddbeea72fcfff2029655b41a66ff7c38b573b9536e426e63
J04_g1_c0_recipient/internal/initial_recipient,J04_g1_c0_recipient,J04,red,Elizabeth,internal,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.006111952097324003,0.3967429189924037,"{""William"": -87.9273910522461, ""Elizabeth"": -92.10043334960938, ""red"": -97.69670867919922, ""blue"": -98.16796112060547}","{""William"": 0.3967429189924037, ""Elizabeth"": 0.006111952097324003, ""red"": 2.2685504761160804e-05, ""blue"": 1.4160745318105976e-05}",J04_g1_c0_recipient/d6_internal,71de9adf445f6c3252ba369eb24801ca222ed12447c6f623b788b9c60dfee009,71de9adf445f6c3252ba369eb24801ca222ed12447c6f623b788b9c60dfee009
J04_g1_c0_recipient/task/initial_recipient,J04_g1_c0_recipient,J04,red,Elizabeth,task,initial_recipient,607, her,Elizabeth,William,0,0,1,0.044500473021758566,0.01109480512120018,"{""William"": -83.8602066040039, ""Elizabeth"": -82.47118377685547, ""red"": -90.06280517578125, ""blue"": -90.48744201660156}","{""William"": 0.01109480512120018, ""Elizabeth"": 0.044500473021758566, ""red"": 2.2457703572619238e-05, ""blue"": 1.4687500971575291e-05}",J04_g1_c0_recipient/d6_task,07155d36a6a4717eba4d079e7273ae2b6ba6a341836ae91b047efa30ec6fb0fc,07155d36a6a4717eba4d079e7273ae2b6ba6a341836ae91b047efa30ec6fb0fc
J04_g1_c0_recipient/yoked/initial_recipient,J04_g1_c0_recipient,J04,red,Elizabeth,yoked,initial_recipient,607, her,Elizabeth,William,0,0,1,0.0605590799604717,0.0018701940720806615,"{""William"": -79.26532745361328, ""Elizabeth"": -75.78775024414062, ""red"": -84.3694839477539, ""blue"": -84.6517333984375}","{""William"": 0.0018701940720806615, ""Elizabeth"": 0.0605590799604717, ""red"": 1.135480488447411e-05, ""blue"": 8.562494330876985e-06}",J04_g1_c0_recipient/d6_yoked,31692ca9820e8fbad8afa809ceeb68475a36a2d698e6abb15d760c6b643453e2,31692ca9820e8fbad8afa809ceeb68475a36a2d698e6abb15d760c6b643453e2
J04_g1_c0_recipient/supervised_ridge/initial_recipient,J04_g1_c0_recipient,J04,red,Elizabeth,supervised_ridge,initial_recipient,607, her,Elizabeth,William,0,0,1,0.0929464043829856,0.017802990964529135,"{""William"": -86.73320007324219, ""Elizabeth"": -85.0805435180664, ""red"": -93.56684875488281, ""blue"": -93.93535614013672}","{""William"": 0.017802990964529135, ""Elizabeth"": 0.0929464043829856, ""red"": 1.9172425449451733e-05, ""blue"": 1.3262833994338682e-05}",J04_g1_c0_recipient/d6_ridge,b276abdc708eb53e16e1b9ab85f057322fe223a221e33060504e6f2edbcb9571,b276abdc708eb53e16e1b9ab85f057322fe223a221e33060504e6f2edbcb9571
J04_g1_c0_recipient/reflection/initial_recipient,J04_g1_c0_recipient,J04,red,Elizabeth,reflection,initial_recipient,607, her,Elizabeth,William,0,0,1,0.10718146248508784,0.01894089300614134,"{""William"": -86.55445098876953, ""Elizabeth"": -84.82125091552734, ""red"": -93.44816589355469, ""blue"": -93.80438232421875}","{""William"": 0.01894089300614134, ""Elizabeth"": 0.10718146248508784, ""red"": 1.9208705928868105e-05, ""blue"": 1.3452260776499976e-05}",J04_g1_c0_recipient/reflection,c20fed17cb2527e495d1d58276f6acc124874538b20adb41efb0f8397a021bf9,c20fed17cb2527e495d1d58276f6acc124874538b20adb41efb0f8397a021bf9
J04_g1_c0_recipient/residual_donor/initial_recipient,J04_g1_c0_recipient,J04,red,Elizabeth,residual_donor,initial_recipient,607, her,Elizabeth,William,0,0,1,0.1066783499327626,0.032926609240236146,"{""William"": -83.95291137695312, ""Elizabeth"": -82.77737426757812, ""red"": -91.10699462890625, ""blue"": -91.35765838623047}","{""William"": 0.032926609240236146, ""Elizabeth"": 0.1066783499327626, ""red"": 2.5737604933220742e-05, ""blue"": 2.003116662923205e-05}",J04_g1_c0_recipient/donor,0a0d88de61bc3ca3f5efd5b40f3623c2b287ab1763bbbb66a285c35f81d15fa3,0a0d88de61bc3ca3f5efd5b40f3623c2b287ab1763bbbb66a285c35f81d15fa3
J04_g1_c0_recipient/prefix_donor/initial_recipient,J04_g1_c0_recipient,J04,red,Elizabeth,prefix_donor,initial_recipient,10674, Elizabeth,Elizabeth,William,1,0,0,0.2506584754260298,0.013528040084920388,"{""William"": -83.09487915039062, ""Elizabeth"": -80.17555236816406, ""red"": -89.58370208740234, ""blue"": -89.62586212158203}","{""William"": 0.013528040084920388, ""Elizabeth"": 0.2506584754260298, ""red"": 2.0567186483945475e-05, ""blue"": 1.9718097768739783e-05}",J04_g0_c0_recipient/none,5a10ea0e458c448907970c6ba7d0bccdffff3a2389f38fdec5fdc1880ca2b7d9,5a10ea0e458c448907970c6ba7d0bccdffff3a2389f38fdec5fdc1880ca2b7d9
J04_g1_c0_recipient/internal_restore_upper/initial_recipient,J04_g1_c0_recipient,J04,red,Elizabeth,internal_restore_upper,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.006111952097324003,0.3967429189924037,"{""William"": -87.9273910522461, ""Elizabeth"": -92.10043334960938, ""red"": -97.69670867919922, ""blue"": -98.16796112060547}","{""William"": 0.3967429189924037, ""Elizabeth"": 0.006111952097324003, ""red"": 2.2685504761160804e-05, ""blue"": 1.4160745318105976e-05}",J04_g1_c0_recipient/d6_internal,71de9adf445f6c3252ba369eb24801ca222ed12447c6f623b788b9c60dfee009,3c53a385e9c50647ddbeea72fcfff2029655b41a66ff7c38b573b9536e426e63
J04_g1_c0_recipient/internal_restore_lower/initial_recipient,J04_g1_c0_recipient,J04,red,Elizabeth,internal_restore_lower,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.006111952097324003,0.3967429189924037,"{""William"": -87.9273910522461, ""Elizabeth"": -92.10043334960938, ""red"": -97.69670867919922, ""blue"": -98.16796112060547}","{""William"": 0.3967429189924037, ""Elizabeth"": 0.006111952097324003, ""red"": 2.2685504761160804e-05, ""blue"": 1.4160745318105976e-05}",J04_g1_c0_recipient/d6_internal,71de9adf445f6c3252ba369eb24801ca222ed12447c6f623b788b9c60dfee009,71de9adf445f6c3252ba369eb24801ca222ed12447c6f623b788b9c60dfee009
J04_g1_c1_recipient/no_edit/initial_recipient,J04_g1_c1_recipient,J04,blue,Elizabeth,no_edit,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.019711396021790593,0.19148216364320705,"{""William"": -94.82772827148438, ""Elizabeth"": -97.10132598876953, ""red"": -103.7724609375, ""blue"": -104.07833862304688}","{""William"": 0.19148216364320705, ""Elizabeth"": 0.019711396021790593, ""red"": 2.497355030502485e-05, ""blue"": 1.8392437808328852e-05}",J04_g1_c1_recipient/none,95595913d7810f8867acadd77d93bff988bb3faee2042d6f55ef157b1b550d6b,95595913d7810f8867acadd77d93bff988bb3faee2042d6f55ef157b1b550d6b
J04_g1_c1_recipient/internal/initial_recipient,J04_g1_c1_recipient,J04,blue,Elizabeth,internal,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.007812847822355189,0.3499941524135513,"{""William"": -89.1729736328125, ""Elizabeth"": -92.9751205444336, ""red"": -98.7979507446289, ""blue"": -99.0195083618164}","{""William"": 0.3499941524135513, ""Elizabeth"": 0.007812847822355189, ""red"": 2.3119920705832416e-05, ""blue"": 1.8525293174340747e-05}",J04_g1_c1_recipient/d6_internal,b18d7a78c0a53b5ae3a5aa14c19907c3bb33ae050ef710fa7c1d1640245bc6d4,b18d7a78c0a53b5ae3a5aa14c19907c3bb33ae050ef710fa7c1d1640245bc6d4
J04_g1_c1_recipient/task/initial_recipient,J04_g1_c1_recipient,J04,blue,Elizabeth,task,initial_recipient,607, her,Elizabeth,William,0,0,1,0.039636933125745726,0.0019791211426628368,"{""William"": -82.83173370361328, ""Elizabeth"": -79.83462524414062, ""red"": -87.68087005615234, ""blue"": -87.54772186279297}","{""William"": 0.0019791211426628368, ""Elizabeth"": 0.039636933125745726, ""red"": 1.5506694055912965e-05, ""blue"": 1.771514633201707e-05}",J04_g1_c1_recipient/d6_task,bd4f33f22173c890fe98bfdb17ed9f5f1cd402c8c16992246da7a34f81bba448,bd4f33f22173c890fe98bfdb17ed9f5f1cd402c8c16992246da7a34f81bba448
J04_g1_c1_recipient/yoked/initial_recipient,J04_g1_c1_recipient,J04,blue,Elizabeth,yoked,initial_recipient,607, her,Elizabeth,William,0,0,1,0.047444811731769856,0.0006734109183919362,"{""William"": -79.53499603271484, ""Elizabeth"": -75.280029296875, ""red"": -84.00570678710938, ""blue"": -83.81922912597656}","{""William"": 0.0006734109183919362, ""Elizabeth"": 0.047444811731769856, ""red"": 7.703270400523597e-06, ""blue"": 9.282423142081031e-06}",J04_g1_c1_recipient/d6_yoked,dfb2adf1aace14151d81e64eb7da60a0f84b5154e9af2d86ef5787eea8fa1e2e,dfb2adf1aace14151d81e64eb7da60a0f84b5154e9af2d86ef5787eea8fa1e2e
J04_g1_c1_recipient/supervised_ridge/initial_recipient,J04_g1_c1_recipient,J04,blue,Elizabeth,supervised_ridge,initial_recipient,607, her,Elizabeth,William,0,0,1,0.08835894180084049,0.015192046381184897,"{""William"": -88.85987854003906, ""Elizabeth"": -87.0992431640625, ""red"": -95.58967590332031, ""blue"": -95.60721588134766}","{""William"": 0.015192046381184897, ""Elizabeth"": 0.08835894180084049, ""red"": 1.8151077806151817e-05, ""blue"": 1.783548414422006e-05}",J04_g1_c1_recipient/d6_ridge,b926fd5cfa263ecf389e052c2c253e2b187e33174558619e3d3afedf0db1345b,b926fd5cfa263ecf389e052c2c253e2b187e33174558619e3d3afedf0db1345b
J04_g1_c1_recipient/reflection/initial_recipient,J04_g1_c1_recipient,J04,blue,Elizabeth,reflection,initial_recipient,607, her,Elizabeth,William,0,0,1,0.10253797799805651,0.015735029021999018,"{""William"": -88.72968292236328, ""Elizabeth"": -86.85533905029297, ""red"": -95.51410675048828, ""blue"": -95.53317260742188}","{""William"": 0.015735029021999018, ""Elizabeth"": 0.10253797799805651, ""red"": 1.7800398163699113e-05, ""blue"": 1.746423313921099e-05}",J04_g1_c1_recipient/reflection,1a14b334a2c59840da3ca40150faf3b0aecb2d033610b816d513c78a128f036e,1a14b334a2c59840da3ca40150faf3b0aecb2d033610b816d513c78a128f036e
J04_g1_c1_recipient/residual_donor/initial_recipient,J04_g1_c1_recipient,J04,blue,Elizabeth,residual_donor,initial_recipient,607, her,Elizabeth,William,0,0,1,0.09531975132419263,0.031188503313741598,"{""William"": -85.57970428466797, ""Elizabeth"": -84.46251678466797, ""red"": -92.65260314941406, ""blue"": -92.66002655029297}","{""William"": 0.031188503313741598, ""Elizabeth"": 0.09531975132419263, ""red"": 2.6440738813388795e-05, ""blue"": 2.624518534357007e-05}",J04_g1_c1_recipient/donor,416deecba0b8a2bb51de7a046050f805f362f5046e95340efb508e95a0bdd557,416deecba0b8a2bb51de7a046050f805f362f5046e95340efb508e95a0bdd557
J04_g1_c1_recipient/prefix_donor/initial_recipient,J04_g1_c1_recipient,J04,blue,Elizabeth,prefix_donor,initial_recipient,10674, Elizabeth,Elizabeth,William,1,0,0,0.24435321239656846,0.012381464114042668,"{""William"": -84.69676971435547, ""Elizabeth"": -81.71435546875, ""red"": -91.08782958984375, ""blue"": -90.89244842529297}","{""William"": 0.012381464114042668, ""Elizabeth"": 0.24435321239656846, ""red"": 2.0757257160794203e-05, ""blue"": 2.5236139965858118e-05}",J04_g0_c1_recipient/none,41a1f6d92c44e5742acc5cff38581f6b872c66be7a0f87ae9ed448789e570a4f,41a1f6d92c44e5742acc5cff38581f6b872c66be7a0f87ae9ed448789e570a4f
J04_g1_c1_recipient/internal_restore_upper/initial_recipient,J04_g1_c1_recipient,J04,blue,Elizabeth,internal_restore_upper,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.007812847822355189,0.3499941524135513,"{""William"": -89.1729736328125, ""Elizabeth"": -92.9751205444336, ""red"": -98.7979507446289, ""blue"": -99.0195083618164}","{""William"": 0.3499941524135513, ""Elizabeth"": 0.007812847822355189, ""red"": 2.3119920705832416e-05, ""blue"": 1.8525293174340747e-05}",J04_g1_c1_recipient/d6_internal,b18d7a78c0a53b5ae3a5aa14c19907c3bb33ae050ef710fa7c1d1640245bc6d4,95595913d7810f8867acadd77d93bff988bb3faee2042d6f55ef157b1b550d6b
J04_g1_c1_recipient/internal_restore_lower/initial_recipient,J04_g1_c1_recipient,J04,blue,Elizabeth,internal_restore_lower,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.007812847822355189,0.3499941524135513,"{""William"": -89.1729736328125, ""Elizabeth"": -92.9751205444336, ""red"": -98.7979507446289, ""blue"": -99.0195083618164}","{""William"": 0.3499941524135513, ""Elizabeth"": 0.007812847822355189, ""red"": 2.3119920705832416e-05, ""blue"": 1.8525293174340747e-05}",J04_g1_c1_recipient/d6_internal,b18d7a78c0a53b5ae3a5aa14c19907c3bb33ae050ef710fa7c1d1640245bc6d4,b18d7a78c0a53b5ae3a5aa14c19907c3bb33ae050ef710fa7c1d1640245bc6d4
