id,case,family,color,giver,arm,query,top_id,top_text,swap_target,original_target,swap_correct,original_correct,invalid,swap_probability,original_probability,word_logits,word_probabilities,input_cache_sha256,suffix_ids,output_cache_sha256,max_logit_change_vs_unedited
J07_g0_c0_recipient/reflection/later_giver,J07_g0_c0_recipient,J07,red,Joseph,reflection,later_giver,257, a,Susan,Joseph,0,0,1,0.0063606298138892845,0.09105453170536283,"{""Joseph"": -113.58749389648438, ""Susan"": -116.24882507324219, ""red"": -120.35154724121094, ""blue"": -121.5574722290039}","{""Joseph"": 0.09105453170536283, ""Susan"": 0.0063606298138892845, ""red"": 0.00010512609251834381, ""blue"": 3.147632018613661e-05}",1e34728d25e3c4a42a5937ddcfe1f5e2d5c50b365bd30f80c5a3e8f514c4c081,"[2130, 13, 383, 308, 1428, 373]",8afb1c9a9b864f5587ab6f6404e91ba2129a8b72081848ccba4998bc385ec2db,0.27276611328125
J07_g0_c0_recipient/reflection/later_color,J07_g0_c0_recipient,J07,red,Joseph,reflection,later_color,2266, red,red,red,1,1,0,0.08338337652513335,0.08338337652513335,"{""Joseph"": -123.05683135986328, ""Susan"": -125.57762908935547, ""red"": -118.7312240600586, ""blue"": -120.00651550292969}","{""Joseph"": 0.0011027881640249552, ""Susan"": 8.865914777094005e-05, ""red"": 0.08338337652513335, ""blue"": 0.02329310803636322}",1e34728d25e3c4a42a5937ddcfe1f5e2d5c50b365bd30f80c5a3e8f514c4c081,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",03c571366b2ccb568a2e634defc286fd177601e1522ee8853fdbf6af4d659e62,0.5189361572265625
J07_g0_c0_recipient/residual_donor/later_giver,J07_g0_c0_recipient,J07,red,Joseph,residual_donor,later_giver,257, a,Susan,Joseph,0,0,1,0.006458495377480035,0.08968139925152321,"{""Joseph"": -113.33182525634766, ""Susan"": -115.96269226074219, ""red"": -120.11090087890625, ""blue"": -121.30004119873047}","{""Joseph"": 0.08968139925152321, ""Susan"": 0.006458495377480035, ""red"": 0.0001019969629439014, ""blue"": 3.105633203794067e-05}",81e9a43b9e4aa779d06e0476b9e917668f3e0e49172171013c77e5d415d1d201,"[2130, 13, 383, 308, 1428, 373]",4f6d86fe8f321ee1eb5c95c288d98e5de7c05bf06a9a4315db302812602cebe3,0.309539794921875
J07_g0_c0_recipient/residual_donor/later_color,J07_g0_c0_recipient,J07,red,Joseph,residual_donor,later_color,2266, red,red,red,1,1,0,0.0836456325427052,0.0836456325427052,"{""Joseph"": -122.62481689453125, ""Susan"": -125.10454559326172, ""red"": -118.25341033935547, ""blue"": -119.5194091796875}","{""Joseph"": 0.0010567336198085448, ""Susan"": 8.851829378259232e-05, ""red"": 0.0836456325427052, ""blue"": 0.023584515519927764}",81e9a43b9e4aa779d06e0476b9e917668f3e0e49172171013c77e5d415d1d201,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",8121c40d78b6bb7a27860af576339d34074b29e9c24e9164bcdba6f174b3448d,0.3375244140625
J07_g0_c0_recipient/prefix_donor/later_giver,J07_g0_c0_recipient,J07,red,Joseph,prefix_donor,later_giver,257, a,Susan,Joseph,0,0,1,0.005982619977414284,0.11303026247807833,"{""Joseph"": -110.81233215332031, ""Susan"": -113.75112915039062, ""red"": -118.05958557128906, ""blue"": -118.99490356445312}","{""Joseph"": 0.11303026247807833, ""Susan"": 0.005982619977414284, ""red"": 8.049197205379004e-05, ""blue"": 3.1589963527268915e-05}",8267087cc902e47038e39fd3fb62cdcf1366c444ef8ad3ca1b937d37864004c6,"[2130, 13, 383, 308, 1428, 373]",d9a140b6793b432e56ef715088b35717d73101add1fda9e666bf9684cc382fa5,3.5580902099609375
J07_g0_c0_recipient/prefix_donor/later_color,J07_g0_c0_recipient,J07,red,Joseph,prefix_donor,later_color,2266, red,red,red,1,1,0,0.06391417608617724,0.06391417608617724,"{""Joseph"": -121.87306213378906, ""Susan"": -122.89532470703125, ""red"": -117.9452896118164, ""blue"": -119.0435562133789}","{""Joseph"": 0.0012583088825905205, ""Susan"": 0.00045271435719540715, ""red"": 0.06391417608617724, ""blue"": 0.021312091404004807}",8267087cc902e47038e39fd3fb62cdcf1366c444ef8ad3ca1b937d37864004c6,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",1b7c2252dfa40f8ca82f00f285802f741574e7c8782369df37d7cad14673ba03,2.4174957275390625
J07_g0_c0_recipient/internal_restore_upper/later_giver,J07_g0_c0_recipient,J07,red,Joseph,internal_restore_upper,later_giver,257, a,Susan,Joseph,0,0,1,0.006410256805025701,0.0883478533782014,"{""Joseph"": -113.48821258544922, ""Susan"": -116.1115951538086, ""red"": -120.21820068359375, ""blue"": -121.42273712158203}","{""Joseph"": 0.0883478533782014, ""Susan"": 0.006410256805025701, ""red"": 0.00010553567870420578, ""blue"": 3.164286360102033e-05}",075c2aeabb0f1ecff0746077cb5d9acb086934ec4465ff6b5f643961c7a703eb,"[2130, 13, 383, 308, 1428, 373]",8bd29a26787f8e4f1b2e3d418dea7d833ae467247e0314b42ee72409f8763558,0.0
J07_g0_c0_recipient/internal_restore_upper/later_color,J07_g0_c0_recipient,J07,red,Joseph,internal_restore_upper,later_color,2266, red,red,red,1,1,0,0.08187565683154034,0.08187565683154034,"{""Joseph"": -122.8261489868164, ""Susan"": -125.31282043457031, ""red"": -118.48672485351562, ""blue"": -119.74862670898438}","{""Joseph"": 0.0010679891517964065, ""Susan"": 8.884216907235117e-05, ""red"": 0.08187565683154034, ""blue"": 0.023180232332283942}",075c2aeabb0f1ecff0746077cb5d9acb086934ec4465ff6b5f643961c7a703eb,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",1ce9abc7cb8bed0b47bf4399256f964a95bea4b311c1dec37004ca49c640c15c,0.0
J07_g0_c0_recipient/internal_restore_lower/later_giver,J07_g0_c0_recipient,J07,red,Joseph,internal_restore_lower,later_giver,257, a,Susan,Joseph,0,0,1,0.006178025744040621,0.08859311816034424,"{""Joseph"": -113.38429260253906, ""Susan"": -116.04734802246094, ""red"": -120.10983276367188, ""blue"": -121.30164337158203}","{""Joseph"": 0.08859311816034424, ""Susan"": 0.006178025744040621, ""red"": 0.00010630042668500963, ""blue"": 3.22803501752725e-05}",9ab99b10bf96edfd7955c7d13919b10a41db237269e8fa866cda981c8920a8f6,"[2130, 13, 383, 308, 1428, 373]",7b74fc6ffeab6ce9d4ed772e4e61035800c9cc4c4c384ba318196e8df01a6f4f,0.23492431640625
J07_g0_c0_recipient/internal_restore_lower/later_color,J07_g0_c0_recipient,J07,red,Joseph,internal_restore_lower,later_color,2266, red,red,red,1,1,0,0.0836292238881568,0.0836292238881568,"{""Joseph"": -122.46708679199219, ""Susan"": -124.98686218261719, ""red"": -118.10226440429688, ""blue"": -119.34831237792969}","{""Joseph"": 0.0010635056192219992, ""Susan"": 8.558846571153018e-05, ""red"": 0.0836292238881568, ""blue"": 0.024055052398147245}",9ab99b10bf96edfd7955c7d13919b10a41db237269e8fa866cda981c8920a8f6,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",12df905896682212aa0c4486a8ee05330d48458e8b46b0a9bd648e9fd664a2ee,0.4939117431640625
J07_g0_c1_recipient/no_edit/later_giver,J07_g0_c1_recipient,J07,blue,Joseph,no_edit,later_giver,257, a,Susan,Joseph,0,0,1,0.008339750931783511,0.09526806621291757,"{""Joseph"": -113.61253356933594, ""Susan"": -116.0481948852539, ""red"": -120.64889526367188, ""blue"": -121.39016723632812}","{""Joseph"": 0.09526806621291757, ""Susan"": 0.008339750931783511, ""red"": 8.377111448589068e-05, ""blue"": 3.991755809223407e-05}",db671bb233ab9dcff493d9c8f29b3ec5069e301a01cf97b8b13de9596f20de47,"[2130, 13, 383, 308, 1428, 373]",42bfa404bb1658e1540fde6e4278ce1c4d6f048818cc7b7b18be5ee82370246c,0.0
J07_g0_c1_recipient/no_edit/later_color,J07_g0_c1_recipient,J07,blue,Joseph,no_edit,later_color,257, a,blue,blue,0,0,1,0.04625848210593433,0.04625848210593433,"{""Joseph"": -119.88860321044922, ""Susan"": -122.3748550415039, ""red"": -116.61115264892578, ""blue"": -116.59229278564453}","{""Joseph"": 0.001712465969657002, ""Susan"": 0.00014251366176539144, ""red"": 0.04539422892360051, ""blue"": 0.04625848210593433}",db671bb233ab9dcff493d9c8f29b3ec5069e301a01cf97b8b13de9596f20de47,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",060c0b1d00838a7744668029de787a367b477d506e8524ce11d556027b764aca,0.0
J07_g0_c1_recipient/internal/later_giver,J07_g0_c1_recipient,J07,blue,Joseph,internal,later_giver,257, a,Susan,Joseph,0,0,1,0.008292346599729203,0.09780659316797742,"{""Joseph"": -113.12852478027344, ""Susan"": -115.59618377685547, ""red"": -120.2166976928711, ""blue"": -120.96520233154297}","{""Joseph"": 0.09780659316797742, ""Susan"": 0.008292346599729203, ""red"": 8.166082232581508e-05, ""blue"": 3.863156611544817e-05}",d838997e1bf67d705203c773192aa0333f023babc4a6110cad066687e851fa9b,"[2130, 13, 383, 308, 1428, 373]",469f2935b2e48319f6f35467d21c2fb926b03950df75c4dd0e1a47f6f64acf7a,0.5567474365234375
J07_g0_c1_recipient/internal/later_color,J07_g0_c1_recipient,J07,blue,Joseph,internal,later_color,257, a,blue,blue,0,0,1,0.04306969736505482,0.04306969736505482,"{""Joseph"": -119.9854736328125, ""Susan"": -122.5249252319336, ""red"": -116.761962890625, ""blue"": -116.77333068847656}","{""Joseph"": 0.001734426355897836, ""Susan"": 0.0001368629976033291, ""red"": 0.04356209843352527, ""blue"": 0.04306969736505482}",d838997e1bf67d705203c773192aa0333f023babc4a6110cad066687e851fa9b,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",017892f548db8daffe091ca998c0ee5bcf87e43f8458b4ed2d4c606d7fce0304,0.2406005859375
J07_g0_c1_recipient/task/later_giver,J07_g0_c1_recipient,J07,blue,Joseph,task,later_giver,257, a,Susan,Joseph,0,0,1,0.008433561630092486,0.09913580946839146,"{""Joseph"": -114.05682373046875, ""Susan"": -116.5210952758789, ""red"": -121.16947174072266, ""blue"": -121.93270111083984}","{""Joseph"": 0.09913580946839146, ""Susan"": 0.008433561630092486, ""red"": 8.076938470820296e-05, ""blue"": 3.765134289539186e-05}",3feccd4f7b1703dcbaedce1bc667102ff3939b43b13d85dc1c4f47564bf73c56,"[2130, 13, 383, 308, 1428, 373]",415ef315bfadc7752168b2cac689795a3cda10e04fa4b2873ee9d08ede76b06a,0.660186767578125
J07_g0_c1_recipient/task/later_color,J07_g0_c1_recipient,J07,blue,Joseph,task,later_color,257, a,blue,blue,0,0,1,0.04275984364190835,0.04275984364190835,"{""Joseph"": -119.93534088134766, ""Susan"": -122.46900177001953, ""red"": -116.67851257324219, ""blue"": -116.71569061279297}","{""Joseph"": 0.0017090696548216684, ""Susan"": 0.0001356453218047582, ""red"": 0.04437949192081399, ""blue"": 0.04275984364190835}",3feccd4f7b1703dcbaedce1bc667102ff3939b43b13d85dc1c4f47564bf73c56,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",867afe77526271b9cbf7abf7d6bb24b42e0288affc8400b7dbc79e653fbc0573,0.179473876953125
J07_g0_c1_recipient/yoked/later_giver,J07_g0_c1_recipient,J07,blue,Joseph,yoked,later_giver,257, a,Susan,Joseph,0,0,1,0.00816755542888081,0.0944627753102495,"{""Joseph"": -113.18376159667969, ""Susan"": -115.63179779052734, ""red"": -120.22808074951172, ""blue"": -120.98188018798828}","{""Joseph"": 0.0944627753102495, ""Susan"": 0.00816755542888081, ""red"": 8.240465853903247e-05, ""blue"": 3.877759116569494e-05}",85da2d34a46931b1a6320c24cd556afe78e6582c628afe13e12e8bd17899c1b7,"[2130, 13, 383, 308, 1428, 373]",a5a1d2828fc58beed95311091d782801cb1b56d34e025b60bf4b1f05fe07af6e,0.647308349609375
J07_g0_c1_recipient/yoked/later_color,J07_g0_c1_recipient,J07,blue,Joseph,yoked,later_color,257, a,blue,blue,0,0,1,0.045287013047545115,0.045287013047545115,"{""Joseph"": -119.85181427001953, ""Susan"": -122.38085174560547, ""red"": -116.55878448486328, ""blue"": -116.56916046142578}","{""Joseph"": 0.001699555073098504, ""Susan"": 0.00013551526604285564, ""red"": 0.04575935630707354, ""blue"": 0.045287013047545115}",85da2d34a46931b1a6320c24cd556afe78e6582c628afe13e12e8bd17899c1b7,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",3df12cb9513078fda66cc555fedfb037df442c4e4514cd4151a1bdf767bce9eb,0.2040557861328125
J07_g0_c1_recipient/supervised_ridge/later_giver,J07_g0_c1_recipient,J07,blue,Joseph,supervised_ridge,later_giver,257, a,Susan,Joseph,0,0,1,0.0085260006295697,0.10041836035439791,"{""Joseph"": -114.00369262695312, ""Susan"": -116.46991729736328, ""red"": -121.10276794433594, ""blue"": -121.85784149169922}","{""Joseph"": 0.10041836035439791, ""Susan"": 0.0085260006295697, ""red"": 8.29323341582819e-05, ""blue"": 3.897621065583011e-05}",cefcc3713579d064f658b1147684e4030f30a9c6efdd3882d86a70531346fc6b,"[2130, 13, 383, 308, 1428, 373]",cc092405db72d27c1b0b8e96b6f7c100afb7429898b0562d333dfb062ace58e1,0.606964111328125
J07_g0_c1_recipient/supervised_ridge/later_color,J07_g0_c1_recipient,J07,blue,Joseph,supervised_ridge,later_color,257, a,blue,blue,0,0,1,0.0452905427071757,0.0452905427071757,"{""Joseph"": -119.69564819335938, ""Susan"": -122.23179626464844, ""red"": -116.46372985839844, ""blue"": -116.4639892578125}","{""Joseph"": 0.0017886109354544211, ""Susan"": 0.0001416057110299366, ""red"": 0.04530229257130457, ""blue"": 0.0452905427071757}",cefcc3713579d064f658b1147684e4030f30a9c6efdd3882d86a70531346fc6b,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",087b8fe70da1771a9e4ff26fdfad29b48132b04fe825f9c4464635374e3c62fd,0.315826416015625
J07_g0_c1_recipient/reflection/later_giver,J07_g0_c1_recipient,J07,blue,Joseph,reflection,later_giver,257, a,Susan,Joseph,0,0,1,0.00860192925351495,0.10400204070739787,"{""Joseph"": -113.30684661865234, ""Susan"": -115.79927062988281, ""red"": -120.45991516113281, ""blue"": -121.21806335449219}","{""Joseph"": 0.10400204070739787, ""Susan"": 0.00860192925351495, ""red"": 8.137737269427925e-05, ""blue"": 3.8128005487431146e-05}",1636179bd7b2a69cb7d28238a83bfb0d17fd27fc3b67af68bb13ef731ffa4645,"[2130, 13, 383, 308, 1428, 373]",05a3e01d22839877244a4e80bd3e51ef8c360431ac7e3516a051c5b7fb83eee2,0.30568695068359375
J07_g0_c1_recipient/reflection/later_color,J07_g0_c1_recipient,J07,blue,Joseph,reflection,later_color,257, a,blue,blue,0,0,1,0.04360405493038358,0.04360405493038358,"{""Joseph"": -120.07772064208984, ""Susan"": -122.60169219970703, ""red"": -116.86520385742188, ""blue"": -116.85956573486328}","{""Joseph"": 0.0017454200478620773, ""Susan"": 0.0001398791678513391, ""red"": 0.04335890167610039, ""blue"": 0.04360405493038358}",1636179bd7b2a69cb7d28238a83bfb0d17fd27fc3b67af68bb13ef731ffa4645,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",af20ae22d91a3e65123d6f9c0bd1c2e690b0c895c78fc7d9d1a15b094bd6e123,0.3619537353515625
J07_g0_c1_recipient/residual_donor/later_giver,J07_g0_c1_recipient,J07,blue,Joseph,residual_donor,later_giver,257, a,Susan,Joseph,0,0,1,0.008611067683068081,0.10532772039041995,"{""Joseph"": -113.53974914550781, ""Susan"": -116.04377746582031, ""red"": -120.69357299804688, ""blue"": -121.45120239257812}","{""Joseph"": 0.10532772039041995, ""Susan"": 0.008611067683068081, ""red"": 8.235243808077633e-05, ""blue"": 3.860487902050844e-05}",2ec2a979e5f0dbd37b7c07826ea55eb5490236351b89ad6a34799861745b899a,"[2130, 13, 383, 308, 1428, 373]",a39483f272b50db1c8de311502bc3c292cea9b3babd42bd7aedd18d9adf0770a,0.1873626708984375
J07_g0_c1_recipient/residual_donor/later_color,J07_g0_c1_recipient,J07,blue,Joseph,residual_donor,later_color,257, a,blue,blue,0,0,1,0.04359823306515771,0.04359823306515771,"{""Joseph"": -120.16703033447266, ""Susan"": -122.66987609863281, ""red"": -116.93678283691406, ""blue"": -116.96009826660156}","{""Joseph"": 0.0017648832760241775, ""Susan"": 0.00014445876022554458, ""red"": 0.04462668744117821, ""blue"": 0.04359823306515771}",2ec2a979e5f0dbd37b7c07826ea55eb5490236351b89ad6a34799861745b899a,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",be7ac5279793b4a1858ccff62b2089faf1f26bbefb99226410c4721cdcb8ec55,0.4311981201171875
J07_g0_c1_recipient/prefix_donor/later_giver,J07_g0_c1_recipient,J07,blue,Joseph,prefix_donor,later_giver,257, a,Susan,Joseph,0,0,1,0.006441929463104868,0.11637144027451592,"{""Joseph"": -113.71968841552734, ""Susan"": -116.6136474609375, ""red"": -120.95158386230469, ""blue"": -121.49455261230469}","{""Joseph"": 0.11637144027451592, ""Susan"": 0.006441929463104868, ""red"": 8.415387589466805e-05, ""blue"": 4.889515094722538e-05}",9bde2a57e563420bc400e84a527dff93314943a9b54159258a5152eec30834ab,"[2130, 13, 383, 308, 1428, 373]",4de75adec6303c58258b9c54fcd189e47718e2d4a94767cad8a4ece5e1abfbd8,1.3823928833007812
J07_g0_c1_recipient/prefix_donor/later_color,J07_g0_c1_recipient,J07,blue,Joseph,prefix_donor,later_color,257, a,blue,blue,0,0,1,0.03569518764408727,0.03569518764408727,"{""Joseph"": -122.60086822509766, ""Susan"": -123.63990783691406, ""red"": -118.97039031982422, ""blue"": -119.11812591552734}","{""Joseph"": 0.0010966647959021873, ""Susan"": 0.000387993752391232, ""red"": 0.041378088420549644, ""blue"": 0.03569518764408727}",9bde2a57e563420bc400e84a527dff93314943a9b54159258a5152eec30834ab,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",01224e8531392b7776eed8571ff5959ea54c2b6f7c182d6cf8829edbba71bcac,2.9950714111328125
J07_g0_c1_recipient/internal_restore_upper/later_giver,J07_g0_c1_recipient,J07,blue,Joseph,internal_restore_upper,later_giver,257, a,Susan,Joseph,0,0,1,0.008339750931783511,0.09526806621291757,"{""Joseph"": -113.61253356933594, ""Susan"": -116.0481948852539, ""red"": -120.64889526367188, ""blue"": -121.39016723632812}","{""Joseph"": 0.09526806621291757, ""Susan"": 0.008339750931783511, ""red"": 8.377111448589068e-05, ""blue"": 3.991755809223407e-05}",db671bb233ab9dcff493d9c8f29b3ec5069e301a01cf97b8b13de9596f20de47,"[2130, 13, 383, 308, 1428, 373]",42bfa404bb1658e1540fde6e4278ce1c4d6f048818cc7b7b18be5ee82370246c,0.0
J07_g0_c1_recipient/internal_restore_upper/later_color,J07_g0_c1_recipient,J07,blue,Joseph,internal_restore_upper,later_color,257, a,blue,blue,0,0,1,0.04625848210593433,0.04625848210593433,"{""Joseph"": -119.88860321044922, ""Susan"": -122.3748550415039, ""red"": -116.61115264892578, ""blue"": -116.59229278564453}","{""Joseph"": 0.001712465969657002, ""Susan"": 0.00014251366176539144, ""red"": 0.04539422892360051, ""blue"": 0.04625848210593433}",db671bb233ab9dcff493d9c8f29b3ec5069e301a01cf97b8b13de9596f20de47,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",060c0b1d00838a7744668029de787a367b477d506e8524ce11d556027b764aca,0.0
J07_g0_c1_recipient/internal_restore_lower/later_giver,J07_g0_c1_recipient,J07,blue,Joseph,internal_restore_lower,later_giver,257, a,Susan,Joseph,0,0,1,0.008292346599729203,0.09780659316797742,"{""Joseph"": -113.12852478027344, ""Susan"": -115.59618377685547, ""red"": -120.2166976928711, ""blue"": -120.96520233154297}","{""Joseph"": 0.09780659316797742, ""Susan"": 0.008292346599729203, ""red"": 8.166082232581508e-05, ""blue"": 3.863156611544817e-05}",d838997e1bf67d705203c773192aa0333f023babc4a6110cad066687e851fa9b,"[2130, 13, 383, 308, 1428, 373]",469f2935b2e48319f6f35467d21c2fb926b03950df75c4dd0e1a47f6f64acf7a,0.5567474365234375
J07_g0_c1_recipient/internal_restore_lower/later_color,J07_g0_c1_recipient,J07,blue,Joseph,internal_restore_lower,later_color,257, a,blue,blue,0,0,1,0.04306969736505482,0.04306969736505482,"{""Joseph"": -119.9854736328125, ""Susan"": -122.5249252319336, ""red"": -116.761962890625, ""blue"": -116.77333068847656}","{""Joseph"": 0.001734426355897836, ""Susan"": 0.0001368629976033291, ""red"": 0.04356209843352527, ""blue"": 0.04306969736505482}",d838997e1bf67d705203c773192aa0333f023babc4a6110cad066687e851fa9b,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",017892f548db8daffe091ca998c0ee5bcf87e43f8458b4ed2d4c606d7fce0304,0.2406005859375
