id,case,family,color,giver,arm,query,top_id,top_text,swap_target,original_target,swap_correct,original_correct,invalid,swap_probability,original_probability,word_logits,word_probabilities,source_measurement,output_cache_sha256,continuation_cache_sha256
J00_g0_c1_recipient/supervised_ridge/initial_recipient,J00_g0_c1_recipient,J00,blue,William,supervised_ridge,initial_recipient,262, the,William,Elizabeth,0,0,1,0.04475362944195813,0.05035626224613926,"{""William"": -81.59915161132812, ""Elizabeth"": -81.481201171875, ""red"": -89.23237609863281, ""blue"": -89.0855484008789}","{""William"": 0.04475362944195813, ""Elizabeth"": 0.05035626224613926, ""red"": 2.166511445142439e-05, ""blue"": 2.509154748183262e-05}",J00_g0_c1_recipient/d6_ridge,e9ea32bb84f210055654ae01bbc361529f52c896768a3c0b49aac19d02fd0d71,e9ea32bb84f210055654ae01bbc361529f52c896768a3c0b49aac19d02fd0d71
J00_g0_c1_recipient/reflection/initial_recipient,J00_g0_c1_recipient,J00,blue,William,reflection,initial_recipient,262, the,William,Elizabeth,0,0,1,0.04418917070339804,0.0516710466760855,"{""William"": -81.80335998535156, ""Elizabeth"": -81.64694213867188, ""red"": -89.4068374633789, ""blue"": -89.26586151123047}","{""William"": 0.04418917070339804, ""Elizabeth"": 0.0516710466760855, ""red"": 2.20377645746667e-05, ""blue"": 2.5374215115060664e-05}",J00_g0_c1_recipient/reflection,704c2235cda6e8f3c694bfb592f530d75d771af150867f081f74133af21c74a4,704c2235cda6e8f3c694bfb592f530d75d771af150867f081f74133af21c74a4
J00_g0_c1_recipient/residual_donor/initial_recipient,J00_g0_c1_recipient,J00,blue,William,residual_donor,initial_recipient,262, the,William,Elizabeth,0,0,1,0.0893239815658983,0.021188158996799,"{""William"": -83.39695739746094, ""Elizabeth"": -84.83578491210938, ""red"": -91.71281433105469, ""blue"": -91.66349029541016}","{""William"": 0.0893239815658983, ""Elizabeth"": 0.021188158996799, ""red"": 2.184928827506609e-05, ""blue"": 2.2954003906165492e-05}",J00_g0_c1_recipient/donor,f5552d76510d70252c1509fb87df9065a9d2477ec7ad1444b56de9de4c470a6c,f5552d76510d70252c1509fb87df9065a9d2477ec7ad1444b56de9de4c470a6c
J00_g0_c1_recipient/prefix_donor/initial_recipient,J00_g0_c1_recipient,J00,blue,William,prefix_donor,initial_recipient,3977, William,William,Elizabeth,1,0,0,0.16065042897372622,0.02071994795779284,"{""William"": -82.43362426757812, ""Elizabeth"": -84.48175811767578, ""red"": -91.21150970458984, ""blue"": -91.44306182861328}","{""William"": 0.16065042897372622, ""Elizabeth"": 0.02071994795779284, ""red"": 2.4756809878296833e-05, ""blue"": 1.9639610558705288e-05}",J00_g1_c1_recipient/none,0bbbcf2f5a8bfd2b4ea83d4c8b235f2016770d46d35b247bb2b66ff98a27f932,0bbbcf2f5a8bfd2b4ea83d4c8b235f2016770d46d35b247bb2b66ff98a27f932
J00_g0_c1_recipient/internal_restore_upper/initial_recipient,J00_g0_c1_recipient,J00,blue,William,internal_restore_upper,initial_recipient,262, the,William,Elizabeth,0,0,1,0.054973941614847886,0.035861308862904825,"{""William"": -80.29878997802734, ""Elizabeth"": -80.72599029541016, ""red"": -88.11012268066406, ""blue"": -87.89492797851562}","{""William"": 0.054973941614847886, ""Elizabeth"": 0.035861308862904825, ""red"": 2.227092153416802e-05, ""blue"": 2.761824382849034e-05}",J00_g0_c1_recipient/d6_internal,37de6bebb88035e907570e874c7405f3f6655e0b4a85a03b7045c1bb5b4819af,bacaf219be606cb1b09504b44d8070c1d2dc9584e9a16f7075ef8ae97461d341
J00_g0_c1_recipient/internal_restore_lower/initial_recipient,J00_g0_c1_recipient,J00,blue,William,internal_restore_lower,initial_recipient,262, the,William,Elizabeth,0,0,1,0.054973941614847886,0.035861308862904825,"{""William"": -80.29878997802734, ""Elizabeth"": -80.72599029541016, ""red"": -88.11012268066406, ""blue"": -87.89492797851562}","{""William"": 0.054973941614847886, ""Elizabeth"": 0.035861308862904825, ""red"": 2.227092153416802e-05, ""blue"": 2.761824382849034e-05}",J00_g0_c1_recipient/d6_internal,37de6bebb88035e907570e874c7405f3f6655e0b4a85a03b7045c1bb5b4819af,37de6bebb88035e907570e874c7405f3f6655e0b4a85a03b7045c1bb5b4819af
J00_g1_c0_recipient/no_edit/initial_recipient,J00_g1_c0_recipient,J00,red,Elizabeth,no_edit,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.02091270457686201,0.13810285802342825,"{""William"": -80.42301177978516, ""Elizabeth"": -82.31065368652344, ""red"": -88.9706039428711, ""blue"": -89.46709442138672}","{""William"": 0.13810285802342825, ""Elizabeth"": 0.02091270457686201, ""red"": 2.6793568340363757e-05, ""blue"": 1.6308254536316903e-05}",J00_g1_c0_recipient/none,aa5b102a682ee36676a10bd25a623e8145132e3c0c56197cf7b28c5ef574792d,aa5b102a682ee36676a10bd25a623e8145132e3c0c56197cf7b28c5ef574792d
J00_g1_c0_recipient/internal/initial_recipient,J00_g1_c0_recipient,J00,red,Elizabeth,internal,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.010376003968399999,0.25118817826567275,"{""William"": -80.53675842285156, ""Elizabeth"": -83.72346496582031, ""red"": -89.70297241210938, ""blue"": -90.13263702392578}","{""William"": 0.25118817826567275, ""Elizabeth"": 0.010376003968399999, ""red"": 2.625203899882381e-05, ""blue"": 1.708291857211582e-05}",J00_g1_c0_recipient/d6_internal,44d2cda0e99e4477d025ba094ae764c3bd2e7cb10c2059f818d64fa1068a15f7,44d2cda0e99e4477d025ba094ae764c3bd2e7cb10c2059f818d64fa1068a15f7
J00_g1_c0_recipient/task/initial_recipient,J00_g1_c0_recipient,J00,red,Elizabeth,task,initial_recipient,607, her,Elizabeth,William,0,0,1,0.022816516250086075,0.11349550528207193,"{""William"": -79.26058959960938, ""Elizabeth"": -80.8648681640625, ""red"": -87.61962127685547, ""blue"": -88.14212799072266}","{""William"": 0.11349550528207193, ""Elizabeth"": 0.022816516250086075, ""red"": 2.6588713914799893e-05, ""blue"": 1.5767961417591934e-05}",J00_g1_c0_recipient/d6_task,71d2579f222bd8e577dbd2e8596de661265315bad458d4252459512c230a12be,71d2579f222bd8e577dbd2e8596de661265315bad458d4252459512c230a12be
J00_g1_c0_recipient/yoked/initial_recipient,J00_g1_c0_recipient,J00,red,Elizabeth,yoked,initial_recipient,607, her,Elizabeth,William,0,0,1,0.048473896778064254,0.05278075296508592,"{""William"": -79.92829895019531, ""Elizabeth"": -80.01342010498047, ""red"": -87.63867950439453, ""blue"": -88.1933822631836}","{""William"": 0.05278075296508592, ""Elizabeth"": 0.048473896778064254, ""red"": 2.3653741889755594e-05, ""blue"": 1.3582993917984011e-05}",J00_g1_c0_recipient/d6_yoked,bf70877f0a7824898fa5af5988e095868ccc6fc0224639f7904b59c482dc8fa3,bf70877f0a7824898fa5af5988e095868ccc6fc0224639f7904b59c482dc8fa3
J00_g1_c0_recipient/supervised_ridge/initial_recipient,J00_g1_c0_recipient,J00,red,Elizabeth,supervised_ridge,initial_recipient,607, her,Elizabeth,William,0,0,1,0.07643275444506349,0.01091774332464688,"{""William"": -77.22988891601562, ""Elizabeth"": -75.28386688232422, ""red"": -83.47200012207031, ""blue"": -84.06005096435547}","{""William"": 0.01091774332464688, ""Elizabeth"": 0.07643275444506349, ""red"": 2.124312612640021e-05, ""blue"": 1.179861939674607e-05}",J00_g1_c0_recipient/d6_ridge,f59c08521e6a3a6a2891224ba4e9a88e0f1f770bf532cde75f62c7d4d415f6d2,f59c08521e6a3a6a2891224ba4e9a88e0f1f770bf532cde75f62c7d4d415f6d2
J00_g1_c0_recipient/reflection/initial_recipient,J00_g1_c0_recipient,J00,red,Elizabeth,reflection,initial_recipient,607, her,Elizabeth,William,0,0,1,0.08280665358703146,0.011891809028169956,"{""William"": -78.23013305664062, ""Elizabeth"": -76.28947448730469, ""red"": -84.52848052978516, ""blue"": -85.12053680419922}","{""William"": 0.011891809028169956, ""Elizabeth"": 0.08280665358703146, ""red"": 2.1873101764441406e-05, ""blue"": 1.2099950692345696e-05}",J00_g1_c0_recipient/reflection,d3d7f22e2fcc01906482c40493582ceca214508b4130d1ae93c2a09b3c141ada,d3d7f22e2fcc01906482c40493582ceca214508b4130d1ae93c2a09b3c141ada
J00_g1_c0_recipient/residual_donor/initial_recipient,J00_g1_c0_recipient,J00,red,Elizabeth,residual_donor,initial_recipient,607, her,Elizabeth,William,0,0,1,0.0803383984712423,0.014364812357834779,"{""William"": -78.73686981201172, ""Elizabeth"": -77.0154037475586, ""red"": -85.03842163085938, ""blue"": -85.47840881347656}","{""William"": 0.014364812357834779, ""Elizabeth"": 0.0803383984712423, ""red"": 2.6337271151695815e-05, ""blue"": 1.6962379265549564e-05}",J00_g1_c0_recipient/donor,1a5832ff8eea8a89e2e65747c89e170816ee853d14ead0fca42fa4b2b817d605,1a5832ff8eea8a89e2e65747c89e170816ee853d14ead0fca42fa4b2b817d605
J00_g1_c0_recipient/prefix_donor/initial_recipient,J00_g1_c0_recipient,J00,red,Elizabeth,prefix_donor,initial_recipient,10674, Elizabeth,Elizabeth,William,1,0,0,0.21365241184267394,0.006678213908653978,"{""William"": -78.29658508300781, ""Elizabeth"": -74.83108520507812, ""red"": -84.18267822265625, ""blue"": -84.4256591796875}","{""William"": 0.006678213908653978, ""Elizabeth"": 0.21365241184267394, ""red"": 1.855079624119952e-05, ""blue"": 1.4549138105897541e-05}",J00_g0_c0_recipient/none,682fade2b616214a004159428f03ea6e9c5acfde1d640cf92faca7c1d147e0cc,682fade2b616214a004159428f03ea6e9c5acfde1d640cf92faca7c1d147e0cc
J00_g1_c0_recipient/internal_restore_upper/initial_recipient,J00_g1_c0_recipient,J00,red,Elizabeth,internal_restore_upper,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.010376003968399999,0.25118817826567275,"{""William"": -80.53675842285156, ""Elizabeth"": -83.72346496582031, ""red"": -89.70297241210938, ""blue"": -90.13263702392578}","{""William"": 0.25118817826567275, ""Elizabeth"": 0.010376003968399999, ""red"": 2.625203899882381e-05, ""blue"": 1.708291857211582e-05}",J00_g1_c0_recipient/d6_internal,44d2cda0e99e4477d025ba094ae764c3bd2e7cb10c2059f818d64fa1068a15f7,aa5b102a682ee36676a10bd25a623e8145132e3c0c56197cf7b28c5ef574792d
J00_g1_c0_recipient/internal_restore_lower/initial_recipient,J00_g1_c0_recipient,J00,red,Elizabeth,internal_restore_lower,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.010376003968399999,0.25118817826567275,"{""William"": -80.53675842285156, ""Elizabeth"": -83.72346496582031, ""red"": -89.70297241210938, ""blue"": -90.13263702392578}","{""William"": 0.25118817826567275, ""Elizabeth"": 0.010376003968399999, ""red"": 2.625203899882381e-05, ""blue"": 1.708291857211582e-05}",J00_g1_c0_recipient/d6_internal,44d2cda0e99e4477d025ba094ae764c3bd2e7cb10c2059f818d64fa1068a15f7,44d2cda0e99e4477d025ba094ae764c3bd2e7cb10c2059f818d64fa1068a15f7
J00_g1_c1_recipient/no_edit/initial_recipient,J00_g1_c1_recipient,J00,blue,Elizabeth,no_edit,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.02071994795779284,0.16065042897372622,"{""William"": -82.43362426757812, ""Elizabeth"": -84.48175811767578, ""red"": -91.21150970458984, ""blue"": -91.44306182861328}","{""William"": 0.16065042897372622, ""Elizabeth"": 0.02071994795779284, ""red"": 2.4756809878296833e-05, ""blue"": 1.9639610558705288e-05}",J00_g1_c1_recipient/none,0bbbcf2f5a8bfd2b4ea83d4c8b235f2016770d46d35b247bb2b66ff98a27f932,0bbbcf2f5a8bfd2b4ea83d4c8b235f2016770d46d35b247bb2b66ff98a27f932
J00_g1_c1_recipient/internal/initial_recipient,J00_g1_c1_recipient,J00,blue,Elizabeth,internal,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.0203189692247943,0.17717864759177682,"{""William"": -82.75090026855469, ""Elizabeth"": -84.91650390625, ""red"": -91.64900970458984, ""blue"": -91.95169830322266}","{""William"": 0.17717864759177682, ""Elizabeth"": 0.0203189692247943, ""red"": 2.4210934620630038e-05, ""blue"": 1.7887743833763416e-05}",J00_g1_c1_recipient/d6_internal,d99d426daa75a8b959c17f961012a0bf21b1ff2b9b4c43b8a7da693417e3d273,d99d426daa75a8b959c17f961012a0bf21b1ff2b9b4c43b8a7da693417e3d273
J00_g1_c1_recipient/task/initial_recipient,J00_g1_c1_recipient,J00,blue,Elizabeth,task,initial_recipient,607, her,Elizabeth,William,0,0,1,0.03370023120656828,0.07299291371792954,"{""William"": -80.48564910888672, ""Elizabeth"": -81.25850677490234, ""red"": -88.56451416015625, ""blue"": -88.78356170654297}","{""William"": 0.07299291371792954, ""Elizabeth"": 0.03370023120656828, ""red"": 2.262945987692326e-05, ""blue"": 1.8177872276526256e-05}",J00_g1_c1_recipient/d6_task,ffc9c99af140168cd7b6e494ac066c36a28c121399f6887338bd898e223c3470,ffc9c99af140168cd7b6e494ac066c36a28c121399f6887338bd898e223c3470
J00_g1_c1_recipient/yoked/initial_recipient,J00_g1_c1_recipient,J00,blue,Elizabeth,yoked,initial_recipient,607, her,Elizabeth,William,0,0,1,0.037501152660828416,0.09145258531876699,"{""William"": -81.43524169921875, ""Elizabeth"": -82.32669067382812, ""red"": -89.76616668701172, ""blue"": -90.02133178710938}","{""William"": 0.09145258531876699, ""Elizabeth"": 0.037501152660828416, ""red"": 2.2035415091101206e-05, ""blue"": 1.707278774189326e-05}",J00_g1_c1_recipient/d6_yoked,d6ef593a3ebf0aa754fb512893c090a26a64ef765e9d90a667db12130abf53e5,d6ef593a3ebf0aa754fb512893c090a26a64ef765e9d90a667db12130abf53e5
J00_g1_c1_recipient/supervised_ridge/initial_recipient,J00_g1_c1_recipient,J00,blue,Elizabeth,supervised_ridge,initial_recipient,607, her,Elizabeth,William,0,0,1,0.08420789950723274,0.010819475717010297,"{""William"": -78.9830551147461, ""Elizabeth"": -76.93111419677734, ""red"": -85.23189544677734, ""blue"": -85.486572265625}","{""William"": 0.010819475717010297, ""Elizabeth"": 0.08420789950723274, ""red"": 2.0910737106485622e-05, ""blue"": 1.6209312866345285e-05}",J00_g1_c1_recipient/d6_ridge,24d863029517f5a4ed3d6661fe88c238c956f44d8df9334c4d4337b5375dc766,24d863029517f5a4ed3d6661fe88c238c956f44d8df9334c4d4337b5375dc766
J00_g1_c1_recipient/reflection/initial_recipient,J00_g1_c1_recipient,J00,blue,Elizabeth,reflection,initial_recipient,607, her,Elizabeth,William,0,0,1,0.07730509534709216,0.009672250665679494,"{""William"": -79.04301452636719, ""Elizabeth"": -76.96451568603516, ""red"": -85.18622589111328, ""blue"": -85.48218536376953}","{""William"": 0.009672250665679494, ""Elizabeth"": 0.07730509534709216, ""red"": 2.0776134410471487e-05, ""blue"": 1.5453653860217448e-05}",J00_g1_c1_recipient/reflection,a116205999ae253c1a2f7916ca5373fae45875b4628427febbd980c32cc3617a,a116205999ae253c1a2f7916ca5373fae45875b4628427febbd980c32cc3617a
J00_g1_c1_recipient/residual_donor/initial_recipient,J00_g1_c1_recipient,J00,blue,Elizabeth,residual_donor,initial_recipient,607, her,Elizabeth,William,0,0,1,0.08529204703222093,0.016766705737417956,"{""William"": -79.94457244873047, ""Elizabeth"": -78.31788635253906, ""red"": -86.4391860961914, ""blue"": -86.66340637207031}","{""William"": 0.016766705737417956, ""Elizabeth"": 0.08529204703222093, ""red"": 2.5343866553738174e-05, ""blue"": 2.0253274300647857e-05}",J00_g1_c1_recipient/donor,4af9681c1afe29e2e9a22120a17c187ea547233c8c377ad19d79fd1b46fc4162,4af9681c1afe29e2e9a22120a17c187ea547233c8c377ad19d79fd1b46fc4162
J00_g1_c1_recipient/prefix_donor/initial_recipient,J00_g1_c1_recipient,J00,blue,Elizabeth,prefix_donor,initial_recipient,10674, Elizabeth,Elizabeth,William,1,0,0,0.21275322228891136,0.007945970594270243,"{""William"": -79.74859619140625, ""Elizabeth"": -76.46112823486328, ""red"": -85.8538589477539, ""blue"": -85.86310577392578}","{""William"": 0.007945970594270243, ""Elizabeth"": 0.21275322228891136, ""red"": 1.7728215729076557e-05, ""blue"": 1.7565041584035473e-05}",J00_g0_c1_recipient/none,bacaf219be606cb1b09504b44d8070c1d2dc9584e9a16f7075ef8ae97461d341,bacaf219be606cb1b09504b44d8070c1d2dc9584e9a16f7075ef8ae97461d341
J00_g1_c1_recipient/internal_restore_upper/initial_recipient,J00_g1_c1_recipient,J00,blue,Elizabeth,internal_restore_upper,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.0203189692247943,0.17717864759177682,"{""William"": -82.75090026855469, ""Elizabeth"": -84.91650390625, ""red"": -91.64900970458984, ""blue"": -91.95169830322266}","{""William"": 0.17717864759177682, ""Elizabeth"": 0.0203189692247943, ""red"": 2.4210934620630038e-05, ""blue"": 1.7887743833763416e-05}",J00_g1_c1_recipient/d6_internal,d99d426daa75a8b959c17f961012a0bf21b1ff2b9b4c43b8a7da693417e3d273,0bbbcf2f5a8bfd2b4ea83d4c8b235f2016770d46d35b247bb2b66ff98a27f932
J00_g1_c1_recipient/internal_restore_lower/initial_recipient,J00_g1_c1_recipient,J00,blue,Elizabeth,internal_restore_lower,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.0203189692247943,0.17717864759177682,"{""William"": -82.75090026855469, ""Elizabeth"": -84.91650390625, ""red"": -91.64900970458984, ""blue"": -91.95169830322266}","{""William"": 0.17717864759177682, ""Elizabeth"": 0.0203189692247943, ""red"": 2.4210934620630038e-05, ""blue"": 1.7887743833763416e-05}",J00_g1_c1_recipient/d6_internal,d99d426daa75a8b959c17f961012a0bf21b1ff2b9b4c43b8a7da693417e3d273,d99d426daa75a8b959c17f961012a0bf21b1ff2b9b4c43b8a7da693417e3d273
