id,case,family,color,giver,arm,query,top_id,top_text,swap_target,original_target,swap_correct,original_correct,invalid,swap_probability,original_probability,word_logits,word_probabilities,source_measurement,output_cache_sha256,continuation_cache_sha256
J06_g0_c1_recipient/no_edit/initial_recipient,J06_g0_c1_recipient,J06,blue,William,no_edit,initial_recipient,262, the,William,Elizabeth,0,0,1,0.006735268099613608,0.0038195009089951565,"{""William"": -103.4003677368164, ""Elizabeth"": -103.96760559082031, ""red"": -108.68590545654297, ""blue"": -110.22550201416016}","{""William"": 0.006735268099613608, ""Elizabeth"": 0.0038195009089951565, ""red"": 3.410947398747554e-05, ""blue"": 7.315377340528888e-06}",J06_g0_c1_recipient/none,f57aabbbf13a0888ff26f1493a5325a2f10c2a79386086229a7adf3384a9f568,f57aabbbf13a0888ff26f1493a5325a2f10c2a79386086229a7adf3384a9f568
J06_g0_c1_recipient/internal/initial_recipient,J06_g0_c1_recipient,J06,blue,William,internal,initial_recipient,262, the,William,Elizabeth,0,0,1,0.008794532845469914,0.0024101133483903163,"{""William"": -100.45519256591797, ""Elizabeth"": -101.74964904785156, ""red"": -105.98258972167969, ""blue"": -107.50016784667969}","{""William"": 0.008794532845469914, ""Elizabeth"": 0.0024101133483903163, ""red"": 3.496992422017599e-05, ""blue"": 7.666883880337945e-06}",J06_g0_c1_recipient/d6_internal,047ed9f77fa78abfdc2afac18aabeebd0a4db35ca47064941f4640a6630e8c71,047ed9f77fa78abfdc2afac18aabeebd0a4db35ca47064941f4640a6630e8c71
J06_g0_c1_recipient/task/initial_recipient,J06_g0_c1_recipient,J06,blue,William,task,initial_recipient,262, the,William,Elizabeth,0,0,1,0.0006772382347615969,0.011584777630060066,"{""William"": -97.21148681640625, ""Elizabeth"": -94.37206268310547, ""red"": -100.52940368652344, ""blue"": -101.81108093261719}","{""William"": 0.0006772382347615969, ""Elizabeth"": 0.011584777630060066, ""red"": 2.4535136637742433e-05, ""blue"": 6.8102511054421984e-06}",J06_g0_c1_recipient/d6_task,21f6da06dbcf7ec73b07389abae10042988c2bd8fe113d211f299531ea5ead0b,21f6da06dbcf7ec73b07389abae10042988c2bd8fe113d211f299531ea5ead0b
J06_g0_c1_recipient/yoked/initial_recipient,J06_g0_c1_recipient,J06,blue,William,yoked,initial_recipient,262, the,William,Elizabeth,0,0,1,0.0016426600138320642,0.0059318513072254535,"{""William"": -98.84154510498047, ""Elizabeth"": -97.55752563476562, ""red"": -103.12419891357422, ""blue"": -104.37577819824219}","{""William"": 0.0016426600138320642, ""Elizabeth"": 0.0059318513072254535, ""red"": 2.2678523105230457e-05, ""blue"": 6.487252342872338e-06}",J06_g0_c1_recipient/d6_yoked,8b727a01bd623b2ba075297f0eaaf2c5bb7f86edcd2c30df37e8b56c79bcf736,8b727a01bd623b2ba075297f0eaaf2c5bb7f86edcd2c30df37e8b56c79bcf736
J06_g0_c1_recipient/supervised_ridge/initial_recipient,J06_g0_c1_recipient,J06,blue,William,supervised_ridge,initial_recipient,262, the,William,Elizabeth,0,0,1,0.007179138695011067,0.006719165073597661,"{""William"": -102.4442138671875, ""Elizabeth"": -102.51042938232422, ""red"": -107.9859848022461, ""blue"": -109.43959045410156}","{""William"": 0.007179138695011067, ""Elizabeth"": 0.006719165073597661, ""red"": 2.8139203907858686e-05, ""blue"": 6.576864480346272e-06}",J06_g0_c1_recipient/d6_ridge,68ca0130f6a395359238a98ff1e15182cc80f9614b162f75ecbd414386053508,68ca0130f6a395359238a98ff1e15182cc80f9614b162f75ecbd414386053508
J06_g0_c1_recipient/reflection/initial_recipient,J06_g0_c1_recipient,J06,blue,William,reflection,initial_recipient,262, the,William,Elizabeth,0,0,1,0.00782854026566118,0.007015209864596638,"{""William"": -101.4730453491211, ""Elizabeth"": -101.5827407836914, ""red"": -107.03547668457031, ""blue"": -108.4630126953125}","{""William"": 0.00782854026566118, ""Elizabeth"": 0.007015209864596638, ""red"": 3.005713311717817e-05, ""blue"": 7.21068531221509e-06}",J06_g0_c1_recipient/reflection,ef1ced1edfc38d8c2428a5adcec2374a0ca17a487b923ea23a49e70032f92871,ef1ced1edfc38d8c2428a5adcec2374a0ca17a487b923ea23a49e70032f92871
J06_g0_c1_recipient/residual_donor/initial_recipient,J06_g0_c1_recipient,J06,blue,William,residual_donor,initial_recipient,262, the,William,Elizabeth,0,0,1,0.013648510015728926,0.0038442211979511968,"{""William"": -104.29119110107422, ""Elizabeth"": -105.5582504272461, ""red"": -110.07695770263672, ""blue"": -111.66156005859375}","{""William"": 0.013648510015728926, ""Elizabeth"": 0.0038442211979511968, ""red"": 4.19139638172526e-05, ""blue"": 8.593590896028106e-06}",J06_g0_c1_recipient/donor,5253f8f5233d1a8893cd7b7ccbd838d6e570667b36bd67fcd4bba8793be1431b,5253f8f5233d1a8893cd7b7ccbd838d6e570667b36bd67fcd4bba8793be1431b
J06_g0_c1_recipient/prefix_donor/initial_recipient,J06_g0_c1_recipient,J06,blue,William,prefix_donor,initial_recipient,262, the,William,Elizabeth,0,0,1,0.01168864093832112,0.01052819249158068,"{""William"": -105.4910659790039, ""Elizabeth"": -105.59562683105469, ""red"": -110.99484252929688, ""blue"": -112.59147644042969}","{""William"": 0.01168864093832112, ""Elizabeth"": 0.01052819249158068, ""red"": 4.7588742869527705e-05, ""blue"": 9.640397361038885e-06}",J06_g1_c1_recipient/none,6a03d7cb0a2cfb596d8c90480642c7e11e1809bc63d8c514159adac952511e17,6a03d7cb0a2cfb596d8c90480642c7e11e1809bc63d8c514159adac952511e17
J06_g0_c1_recipient/internal_restore_upper/initial_recipient,J06_g0_c1_recipient,J06,blue,William,internal_restore_upper,initial_recipient,262, the,William,Elizabeth,0,0,1,0.008794532845469914,0.0024101133483903163,"{""William"": -100.45519256591797, ""Elizabeth"": -101.74964904785156, ""red"": -105.98258972167969, ""blue"": -107.50016784667969}","{""William"": 0.008794532845469914, ""Elizabeth"": 0.0024101133483903163, ""red"": 3.496992422017599e-05, ""blue"": 7.666883880337945e-06}",J06_g0_c1_recipient/d6_internal,047ed9f77fa78abfdc2afac18aabeebd0a4db35ca47064941f4640a6630e8c71,f57aabbbf13a0888ff26f1493a5325a2f10c2a79386086229a7adf3384a9f568
J06_g0_c1_recipient/internal_restore_lower/initial_recipient,J06_g0_c1_recipient,J06,blue,William,internal_restore_lower,initial_recipient,262, the,William,Elizabeth,0,0,1,0.008794532845469914,0.0024101133483903163,"{""William"": -100.45519256591797, ""Elizabeth"": -101.74964904785156, ""red"": -105.98258972167969, ""blue"": -107.50016784667969}","{""William"": 0.008794532845469914, ""Elizabeth"": 0.0024101133483903163, ""red"": 3.496992422017599e-05, ""blue"": 7.666883880337945e-06}",J06_g0_c1_recipient/d6_internal,047ed9f77fa78abfdc2afac18aabeebd0a4db35ca47064941f4640a6630e8c71,047ed9f77fa78abfdc2afac18aabeebd0a4db35ca47064941f4640a6630e8c71
J06_g1_c0_recipient/no_edit/initial_recipient,J06_g1_c0_recipient,J06,red,Elizabeth,no_edit,initial_recipient,262, the,Elizabeth,William,0,0,1,0.01159211383150427,0.010799845980327641,"{""William"": -101.53958129882812, ""Elizabeth"": -101.46878814697266, ""red"": -106.72632598876953, ""blue"": -108.65038299560547}","{""William"": 0.010799845980327641, ""Elizabeth"": 0.01159211383150427, ""red"": 6.03730287893783e-05, ""blue"": 8.81527008959069e-06}",J06_g1_c0_recipient/none,f900da86ff6d0a38c0a6e6a68c39d6c6b0f3c002e0fecc603bce753c1db99695,f900da86ff6d0a38c0a6e6a68c39d6c6b0f3c002e0fecc603bce753c1db99695
J06_g1_c0_recipient/internal/initial_recipient,J06_g1_c0_recipient,J06,red,Elizabeth,internal,initial_recipient,262, the,Elizabeth,William,0,0,1,0.007444300540695664,0.0356023983847622,"{""William"": -98.00694274902344, ""Elizabeth"": -99.57190704345703, ""red"": -104.33987426757812, ""blue"": -106.21121978759766}","{""William"": 0.0356023983847622, ""Elizabeth"": 0.007444300540695664, ""red"": 6.325895928648973e-05, ""blue"": 9.736592849611323e-06}",J06_g1_c0_recipient/d6_internal,c7b89ba1114b58d67d4406b1526dbc84331cebdae00f91d83d66cb79b2399576,c7b89ba1114b58d67d4406b1526dbc84331cebdae00f91d83d66cb79b2399576
J06_g1_c0_recipient/task/initial_recipient,J06_g1_c0_recipient,J06,red,Elizabeth,task,initial_recipient,607, her,Elizabeth,William,0,0,1,0.013172373239919167,0.001445658779413504,"{""William"": -99.38448333740234, ""Elizabeth"": -97.1749267578125, ""red"": -102.77188873291016, ""blue"": -104.68281555175781}","{""William"": 0.001445658779413504, ""Elizabeth"": 0.013172373239919167, ""red"": 4.8857847179348615e-05, ""blue"": 7.228186573548437e-06}",J06_g1_c0_recipient/d6_task,9481574e38dd9274f688fbdb8622e254282e0a227126c3528f52448dbcf21819,9481574e38dd9274f688fbdb8622e254282e0a227126c3528f52448dbcf21819
J06_g1_c0_recipient/yoked/initial_recipient,J06_g1_c0_recipient,J06,red,Elizabeth,yoked,initial_recipient,607, her,Elizabeth,William,0,0,1,0.01803398380302661,0.0006650976687824084,"{""William"": -96.71604919433594, ""Elizabeth"": -93.41596984863281, ""red"": -99.62836456298828, ""blue"": -101.34351348876953}","{""William"": 0.0006650976687824084, ""Elizabeth"": 0.01803398380302661, ""red"": 3.614788828582307e-05, ""blue"": 6.504339735828875e-06}",J06_g1_c0_recipient/d6_yoked,35edae32bcd0ba23dfc116b0a696ae4f04506141871cf8f8c7a3c4a7b4e93375,35edae32bcd0ba23dfc116b0a696ae4f04506141871cf8f8c7a3c4a7b4e93375
J06_g1_c0_recipient/supervised_ridge/initial_recipient,J06_g1_c0_recipient,J06,red,Elizabeth,supervised_ridge,initial_recipient,262, the,Elizabeth,William,0,0,1,0.023429106254178645,0.004355926775968374,"{""William"": -101.46576690673828, ""Elizabeth"": -99.7833251953125, ""red"": -106.12999725341797, ""blue"": -107.84475708007812}","{""William"": 0.004355926775968374, ""Elizabeth"": 0.023429106254178645, ""red"": 4.106114623531726e-05, ""blue"": 7.391291631290005e-06}",J06_g1_c0_recipient/d6_ridge,ca911103e8db19b75dd02cc7c4e30bfa94ff5d43258aa9dcde2bb75a9583d449,ca911103e8db19b75dd02cc7c4e30bfa94ff5d43258aa9dcde2bb75a9583d449
J06_g1_c0_recipient/reflection/initial_recipient,J06_g1_c0_recipient,J06,red,Elizabeth,reflection,initial_recipient,262, the,Elizabeth,William,0,0,1,0.024201524938462296,0.004669040587988467,"{""William"": -100.47715759277344, ""Elizabeth"": -98.83169555664062, ""red"": -105.21731567382812, ""blue"": -106.88760375976562}","{""William"": 0.004669040587988467, ""Elizabeth"": 0.024201524938462296, ""red"": 4.079464435389214e-05, ""blue"": 7.677260064121494e-06}",J06_g1_c0_recipient/reflection,b8accb0b1b78b3ca5976934c1e3ddf80eea442e9a77fa5246b15fa2bf799ca58,b8accb0b1b78b3ca5976934c1e3ddf80eea442e9a77fa5246b15fa2bf799ca58
J06_g1_c0_recipient/residual_donor/initial_recipient,J06_g1_c0_recipient,J06,red,Elizabeth,residual_donor,initial_recipient,262, the,Elizabeth,William,0,0,1,0.011093439753202195,0.006761187808279786,"{""William"": -100.94689178466797, ""Elizabeth"": -100.45173645019531, ""red"": -105.78631591796875, ""blue"": -107.61518096923828}","{""William"": 0.006761187808279786, ""Elizabeth"": 0.011093439753202195, ""red"": 5.349187277340113e-05, ""blue"": 8.590566480378995e-06}",J06_g1_c0_recipient/donor,a47240774393a8fd290037e1d109450fac9e94490c427eae91761e4b056edbc8,a47240774393a8fd290037e1d109450fac9e94490c427eae91761e4b056edbc8
J06_g1_c0_recipient/prefix_donor/initial_recipient,J06_g1_c0_recipient,J06,red,Elizabeth,prefix_donor,initial_recipient,262, the,Elizabeth,William,0,0,1,0.0052601664989753855,0.008437591155319814,"{""William"": -100.92528533935547, ""Elizabeth"": -101.39781951904297, ""red"": -106.17192840576172, ""blue"": -107.95536041259766}","{""William"": 0.008437591155319814, ""Elizabeth"": 0.0052601664989753855, ""red"": 4.442529757159344e-05, ""blue"": 7.466132037237972e-06}",J06_g0_c0_recipient/none,59703eb71645bb6689df77db242d1c1918a25bc0bd2f8882805269de40933584,59703eb71645bb6689df77db242d1c1918a25bc0bd2f8882805269de40933584
J06_g1_c0_recipient/internal_restore_upper/initial_recipient,J06_g1_c0_recipient,J06,red,Elizabeth,internal_restore_upper,initial_recipient,262, the,Elizabeth,William,0,0,1,0.007444300540695664,0.0356023983847622,"{""William"": -98.00694274902344, ""Elizabeth"": -99.57190704345703, ""red"": -104.33987426757812, ""blue"": -106.21121978759766}","{""William"": 0.0356023983847622, ""Elizabeth"": 0.007444300540695664, ""red"": 6.325895928648973e-05, ""blue"": 9.736592849611323e-06}",J06_g1_c0_recipient/d6_internal,c7b89ba1114b58d67d4406b1526dbc84331cebdae00f91d83d66cb79b2399576,f900da86ff6d0a38c0a6e6a68c39d6c6b0f3c002e0fecc603bce753c1db99695
J06_g1_c0_recipient/internal_restore_lower/initial_recipient,J06_g1_c0_recipient,J06,red,Elizabeth,internal_restore_lower,initial_recipient,262, the,Elizabeth,William,0,0,1,0.007444300540695664,0.0356023983847622,"{""William"": -98.00694274902344, ""Elizabeth"": -99.57190704345703, ""red"": -104.33987426757812, ""blue"": -106.21121978759766}","{""William"": 0.0356023983847622, ""Elizabeth"": 0.007444300540695664, ""red"": 6.325895928648973e-05, ""blue"": 9.736592849611323e-06}",J06_g1_c0_recipient/d6_internal,c7b89ba1114b58d67d4406b1526dbc84331cebdae00f91d83d66cb79b2399576,c7b89ba1114b58d67d4406b1526dbc84331cebdae00f91d83d66cb79b2399576
J06_g1_c1_recipient/no_edit/initial_recipient,J06_g1_c1_recipient,J06,blue,Elizabeth,no_edit,initial_recipient,262, the,Elizabeth,William,0,0,1,0.01052819249158068,0.01168864093832112,"{""William"": -105.4910659790039, ""Elizabeth"": -105.59562683105469, ""red"": -110.99484252929688, ""blue"": -112.59147644042969}","{""William"": 0.01168864093832112, ""Elizabeth"": 0.01052819249158068, ""red"": 4.7588742869527705e-05, ""blue"": 9.640397361038885e-06}",J06_g1_c1_recipient/none,6a03d7cb0a2cfb596d8c90480642c7e11e1809bc63d8c514159adac952511e17,6a03d7cb0a2cfb596d8c90480642c7e11e1809bc63d8c514159adac952511e17
J06_g1_c1_recipient/internal/initial_recipient,J06_g1_c1_recipient,J06,blue,Elizabeth,internal,initial_recipient,262, the,Elizabeth,William,0,0,1,0.008201710024312761,0.029923573050765474,"{""William"": -101.80033874511719, ""Elizabeth"": -103.09464263916016, ""red"": -108.18965911865234, ""blue"": -109.752197265625}","{""William"": 0.029923573050765474, ""Elizabeth"": 0.008201710024312761, ""red"": 5.02535640890448e-05, ""blue"": 1.0533317456154201e-05}",J06_g1_c1_recipient/d6_internal,0429f78d4560a2fdaeadbe2e6294a2dfbe62eae059b7df2a17c21e0dbe6035e6,0429f78d4560a2fdaeadbe2e6294a2dfbe62eae059b7df2a17c21e0dbe6035e6
J06_g1_c1_recipient/task/initial_recipient,J06_g1_c1_recipient,J06,blue,Elizabeth,task,initial_recipient,607, her,Elizabeth,William,0,0,1,0.012500703169467314,0.0009620258042959441,"{""William"": -101.65426635742188, ""Elizabeth"": -99.08976745605469, ""red"": -105.0140380859375, ""blue"": -106.49227142333984}","{""William"": 0.0009620258042959441, ""Elizabeth"": 0.012500703169467314, ""red"": 3.342384426352714e-05, ""blue"": 7.621980224966019e-06}",J06_g1_c1_recipient/d6_task,7f72b2ad6c64112516f832ef105d55ce0b9fc9368b9708ce34becb6dbbf7d0d9,7f72b2ad6c64112516f832ef105d55ce0b9fc9368b9708ce34becb6dbbf7d0d9
J06_g1_c1_recipient/yoked/initial_recipient,J06_g1_c1_recipient,J06,blue,Elizabeth,yoked,initial_recipient,607, her,Elizabeth,William,0,0,1,0.014365835543468907,0.000701233111915673,"{""William"": -98.85480499267578, ""Elizabeth"": -95.83503723144531, ""red"": -102.19405364990234, ""blue"": -103.48249816894531}","{""William"": 0.000701233111915673, ""Elizabeth"": 0.014365835543468907, ""red"": 2.4868245699131647e-05, ""blue"": 6.8561578005554596e-06}",J06_g1_c1_recipient/d6_yoked,e49583c1b52b4dd8823c0f9401f75b45461b2afd2e142dae2241657c7064fa0d,e49583c1b52b4dd8823c0f9401f75b45461b2afd2e142dae2241657c7064fa0d
J06_g1_c1_recipient/supervised_ridge/initial_recipient,J06_g1_c1_recipient,J06,blue,Elizabeth,supervised_ridge,initial_recipient,262, the,Elizabeth,William,0,0,1,0.02013467483823567,0.00474037494840934,"{""William"": -104.3419418334961, ""Elizabeth"": -102.89561462402344, ""red"": -109.23869323730469, ""blue"": -110.7481918334961}","{""William"": 0.00474037494840934, ""Elizabeth"": 0.02013467483823567, ""red"": 3.541445644010402e-05, ""blue"": 7.827330461177462e-06}",J06_g1_c1_recipient/d6_ridge,bac3cf064e50eeb10caa34ef7ca24684a9cd5c1aff1de52cb23054ceeb7a7bd1,bac3cf064e50eeb10caa34ef7ca24684a9cd5c1aff1de52cb23054ceeb7a7bd1
J06_g1_c1_recipient/reflection/initial_recipient,J06_g1_c1_recipient,J06,blue,Elizabeth,reflection,initial_recipient,262, the,Elizabeth,William,0,0,1,0.021604118748833397,0.0045970458310832215,"{""William"": -104.24247741699219, ""Elizabeth"": -102.69500732421875, ""red"": -109.09642028808594, ""blue"": -110.5765609741211}","{""William"": 0.0045970458310832215, ""Elizabeth"": 0.021604118748833397, ""red"": 3.584579602373386e-05, ""blue"": 8.158706248341729e-06}",J06_g1_c1_recipient/reflection,933a740701d1e41418d114be98e8af7e3d059c5a8fef24e822d621fd8b75cff5,933a740701d1e41418d114be98e8af7e3d059c5a8fef24e822d621fd8b75cff5
J06_g1_c1_recipient/residual_donor/initial_recipient,J06_g1_c1_recipient,J06,blue,Elizabeth,residual_donor,initial_recipient,262, the,Elizabeth,William,0,0,1,0.008809804176753495,0.00529892195902717,"{""William"": -104.55693817138672, ""Elizabeth"": -104.04857635498047, ""red"": -109.5035629272461, ""blue"": -111.07492065429688}","{""William"": 0.00529892195902717, ""Elizabeth"": 0.008809804176753495, ""red"": 3.766133302961943e-05, ""blue"": 7.82462797357993e-06}",J06_g1_c1_recipient/donor,6f2bcc45cf7b8175629c52d06d43c2736fefbd99d6f25b0d87a5431ce907cad9,6f2bcc45cf7b8175629c52d06d43c2736fefbd99d6f25b0d87a5431ce907cad9
J06_g1_c1_recipient/prefix_donor/initial_recipient,J06_g1_c1_recipient,J06,blue,Elizabeth,prefix_donor,initial_recipient,262, the,Elizabeth,William,0,0,1,0.0038195009089951565,0.006735268099613608,"{""William"": -103.4003677368164, ""Elizabeth"": -103.96760559082031, ""red"": -108.68590545654297, ""blue"": -110.22550201416016}","{""William"": 0.006735268099613608, ""Elizabeth"": 0.0038195009089951565, ""red"": 3.410947398747554e-05, ""blue"": 7.315377340528888e-06}",J06_g0_c1_recipient/none,f57aabbbf13a0888ff26f1493a5325a2f10c2a79386086229a7adf3384a9f568,f57aabbbf13a0888ff26f1493a5325a2f10c2a79386086229a7adf3384a9f568
J06_g1_c1_recipient/internal_restore_upper/initial_recipient,J06_g1_c1_recipient,J06,blue,Elizabeth,internal_restore_upper,initial_recipient,262, the,Elizabeth,William,0,0,1,0.008201710024312761,0.029923573050765474,"{""William"": -101.80033874511719, ""Elizabeth"": -103.09464263916016, ""red"": -108.18965911865234, ""blue"": -109.752197265625}","{""William"": 0.029923573050765474, ""Elizabeth"": 0.008201710024312761, ""red"": 5.02535640890448e-05, ""blue"": 1.0533317456154201e-05}",J06_g1_c1_recipient/d6_internal,0429f78d4560a2fdaeadbe2e6294a2dfbe62eae059b7df2a17c21e0dbe6035e6,6a03d7cb0a2cfb596d8c90480642c7e11e1809bc63d8c514159adac952511e17
J06_g1_c1_recipient/internal_restore_lower/initial_recipient,J06_g1_c1_recipient,J06,blue,Elizabeth,internal_restore_lower,initial_recipient,262, the,Elizabeth,William,0,0,1,0.008201710024312761,0.029923573050765474,"{""William"": -101.80033874511719, ""Elizabeth"": -103.09464263916016, ""red"": -108.18965911865234, ""blue"": -109.752197265625}","{""William"": 0.029923573050765474, ""Elizabeth"": 0.008201710024312761, ""red"": 5.02535640890448e-05, ""blue"": 1.0533317456154201e-05}",J06_g1_c1_recipient/d6_internal,0429f78d4560a2fdaeadbe2e6294a2dfbe62eae059b7df2a17c21e0dbe6035e6,0429f78d4560a2fdaeadbe2e6294a2dfbe62eae059b7df2a17c21e0dbe6035e6
