id,case,family,color,giver,arm,query,top_id,top_text,swap_target,original_target,swap_correct,original_correct,invalid,swap_probability,original_probability,word_logits,word_probabilities,input_cache_sha256,suffix_ids,output_cache_sha256,max_logit_change_vs_unedited
J02_g0_c0_recipient/reflection/later_giver,J02_g0_c0_recipient,J02,red,William,reflection,later_giver,257, a,Elizabeth,William,0,0,1,0.011493344565689751,0.030011146259322427,"{""William"": -110.97662353515625, ""Elizabeth"": -111.9364242553711, ""red"": -116.90209197998047, ""blue"": -117.7652587890625}","{""William"": 0.030011146259322427, ""Elizabeth"": 0.011493344565689751, ""red"": 8.014645822870083e-05, ""blue"": 3.380770988929033e-05}",e5323629fffad35dfcd2cc791e044cfb04db59c6976d6f56f268c5e756a5a773,"[2130, 13, 383, 308, 1428, 373]",bc0a6067f3b78e726e41d0e138db1926a77f88fee5934914a08640cd9cadf26b,0.19638824462890625
J02_g0_c0_recipient/reflection/later_color,J02_g0_c0_recipient,J02,red,William,reflection,later_color,2266, red,red,red,1,1,0,0.08556526757764223,0.08556526757764223,"{""William"": -120.97402954101562, ""Elizabeth"": -122.98055267333984, ""red"": -117.06024932861328, ""blue"": -118.38033294677734}","{""William"": 0.0017083008743713384, ""Elizabeth"": 0.0002296901857651038, ""red"": 0.08556526757764223, ""blue"": 0.022855592369564387}",e5323629fffad35dfcd2cc791e044cfb04db59c6976d6f56f268c5e756a5a773,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",8ddc6bd61f24d4593583c23ca4419301a2db73e29c3f804ec4c752540e99edcc,0.463623046875
J02_g0_c0_recipient/residual_donor/later_giver,J02_g0_c0_recipient,J02,red,William,residual_donor,later_giver,257, a,Elizabeth,William,0,0,1,0.0116771994752505,0.03027980201574372,"{""William"": -110.90827941894531, ""Elizabeth"": -111.86112213134766, ""red"": -116.85673522949219, ""blue"": -117.6867904663086}","{""William"": 0.03027980201574372, ""Elizabeth"": 0.0116771994752505, ""red"": 7.902627234686358e-05, ""blue"": 3.445744628529925e-05}",90176510b6fa21cc030c6a56b7187d2f64596f116076d4afc8d7de5cf4396103,"[2130, 13, 383, 308, 1428, 373]",94cabc1686943de6ec082095b67017b513b4f888d9dee4cdc4cdbf05f2dde8d7,0.320526123046875
J02_g0_c0_recipient/residual_donor/later_color,J02_g0_c0_recipient,J02,red,William,residual_donor,later_color,2266, red,red,red,1,1,0,0.08358120805983346,0.08358120805983346,"{""William"": -121.09822082519531, ""Elizabeth"": -123.1090316772461, ""red"": -117.18405151367188, ""blue"": -118.48749542236328}","{""William"": 0.0016680401915941932, ""Elizabeth"": 0.00022331734380649776, ""red"": 0.08358120805983346, ""blue"": 0.022700224224236946}",90176510b6fa21cc030c6a56b7187d2f64596f116076d4afc8d7de5cf4396103,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",532371a58a77565fdf23e3775277516c92dab8cc4e9b72601a48b69e98a49ee0,0.6461334228515625
J02_g0_c0_recipient/prefix_donor/later_giver,J02_g0_c0_recipient,J02,red,William,prefix_donor,later_giver,257, a,Elizabeth,William,0,0,1,0.032777426238273163,0.02878947386118326,"{""William"": -112.80101013183594, ""Elizabeth"": -112.67127990722656, ""red"": -118.70938110351562, ""blue"": -119.6492919921875}","{""William"": 0.02878947386118326, ""Elizabeth"": 0.032777426238273163, ""red"": 7.820973565781103e-05, ""blue"": 3.05536222965278e-05}",a95c48cf958a78d9bd6cdb195c9cdfcbc54c4600db0742776d77f98bf6f9c083,"[2130, 13, 383, 308, 1428, 373]",9521979cbfc985da0be33f109ccf8c74b2d0f6ad3c5bdca0d2c27f259f676e9c,2.6856231689453125
J02_g0_c0_recipient/prefix_donor/later_color,J02_g0_c0_recipient,J02,red,William,prefix_donor,later_color,2266, red,red,red,1,1,0,0.08604628109315188,0.08604628109315188,"{""William"": -123.6499252319336, ""Elizabeth"": -123.6519775390625, ""red"": -118.62580108642578, ""blue"": -120.12218475341797}","{""William"": 0.0005659560569104485, ""Elizabeth"": 0.0005647957323386693, ""red"": 0.08604628109315188, ""blue"": 0.019269078035976144}",a95c48cf958a78d9bd6cdb195c9cdfcbc54c4600db0742776d77f98bf6f9c083,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",f56e2809cbfa64d01e5ad6d8ff7309d0f7b427ca6cd85278051d677057d4e57d,3.2631378173828125
J02_g0_c0_recipient/internal_restore_upper/later_giver,J02_g0_c0_recipient,J02,red,William,internal_restore_upper,later_giver,257, a,Elizabeth,William,0,0,1,0.012116198710875544,0.028214454891585486,"{""William"": -111.11198425292969, ""Elizabeth"": -111.957275390625, ""red"": -116.98960876464844, ""blue"": -117.8630142211914}","{""William"": 0.028214454891585486, ""Elizabeth"": 0.012116198710875544, ""red"": 7.90408809253996e-05, ""blue"": 3.300172200734376e-05}",4911b8876f1bd29be54d2a485e66a5bdfdf61a19222cb7c1f4e4e23205a78631,"[2130, 13, 383, 308, 1428, 373]",acdef2285f74ba8c5a3fbb86975cb8c44cbbd63994c2034fd76c22daba949eef,0.0
J02_g0_c0_recipient/internal_restore_upper/later_color,J02_g0_c0_recipient,J02,red,William,internal_restore_upper,later_color,2266, red,red,red,1,1,0,0.0860964474378623,0.0860964474378623,"{""William"": -120.74211120605469, ""Elizabeth"": -122.66261291503906, ""red"": -116.74998474121094, ""blue"": -118.06452941894531}","{""William"": 0.00158937631546288, ""Elizabeth"": 0.00023289675757988642, ""red"": 0.0860964474378623, ""blue"": 0.023125212486548176}",4911b8876f1bd29be54d2a485e66a5bdfdf61a19222cb7c1f4e4e23205a78631,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",aad8db0b0abbc373c326c85f273978a0a67ef39c30f893a1f2eb9858371a9894,0.0
J02_g0_c0_recipient/internal_restore_lower/later_giver,J02_g0_c0_recipient,J02,red,William,internal_restore_lower,later_giver,257, a,Elizabeth,William,0,0,1,0.01112163078737498,0.029675958625259787,"{""William"": -111.204833984375, ""Elizabeth"": -112.186279296875, ""red"": -117.10475158691406, ""blue"": -117.95973205566406}","{""William"": 0.029675958625259787, ""Elizabeth"": 0.01112163078737498, ""red"": 8.130234992916769e-05, ""blue"": 3.457719814967047e-05}",6013e6bd30d88474825a35edc38bc926ac3e437bca2cb7d374dc90674669d392,"[2130, 13, 383, 308, 1428, 373]",d205f5c9ae84d5e32641f309b2269fe7692acc22f5fc2d1d3e0e02b3ccbe5ffd,0.2818756103515625
J02_g0_c0_recipient/internal_restore_lower/later_color,J02_g0_c0_recipient,J02,red,William,internal_restore_lower,later_color,2266, red,red,red,1,1,0,0.08676321646576016,0.08676321646576016,"{""William"": -121.08765411376953, ""Elizabeth"": -123.07608032226562, ""red"": -117.1252670288086, ""blue"": -118.44424438476562}","{""William"": 0.0016500336364831823, ""Elizabeth"": 0.0002259073013108466, ""red"": 0.08676321646576016, ""blue"": 0.023201232504519848}",6013e6bd30d88474825a35edc38bc926ac3e437bca2cb7d374dc90674669d392,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",5c127512199092d1460a1cde0bacaeef3cad7c0f4a248dc157b5b2cd2be512f4,0.591094970703125
J02_g0_c1_recipient/no_edit/later_giver,J02_g0_c1_recipient,J02,blue,William,no_edit,later_giver,257, a,Elizabeth,William,0,0,1,0.01845333253210895,0.03451036413712278,"{""William"": -110.41560363769531, ""Elizabeth"": -111.04161834716797, ""red"": -116.6751708984375, ""blue"": -117.14988708496094}","{""William"": 0.03451036413712278, ""Elizabeth"": 0.01845333253210895, ""red"": 6.598633709836198e-05, ""blue"": 4.10475651714743e-05}",416096bb6cb19cedc75cec0a5400bce9d74e2099785b0bc93c77b33273f5287f,"[2130, 13, 383, 308, 1428, 373]",df0550523da975201da42be6eacfe403995ef011580f00e2f11625c5991e2576,0.0
J02_g0_c1_recipient/no_edit/later_color,J02_g0_c1_recipient,J02,blue,William,no_edit,later_color,2266, red,blue,blue,0,0,0,0.0358256439336787,0.0358256439336787,"{""William"": -121.96649169921875, ""Elizabeth"": -124.04035949707031, ""red"": -118.34719848632812, ""blue"": -118.81964111328125}","{""William"": 0.0015400476569797932, ""Elizabeth"": 0.0001935819318310136, ""red"": 0.05746100678714103, ""blue"": 0.0358256439336787}",416096bb6cb19cedc75cec0a5400bce9d74e2099785b0bc93c77b33273f5287f,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",a9c2c7626a9c41cb241014172080a9dce9aacdbee92506dfbd144e31c47ddb6f,0.0
J02_g0_c1_recipient/internal/later_giver,J02_g0_c1_recipient,J02,blue,William,internal,later_giver,257, a,Elizabeth,William,0,0,1,0.01767954970014806,0.03561299899287994,"{""William"": -110.23485565185547, ""Elizabeth"": -110.9351577758789, ""red"": -116.49109649658203, ""blue"": -116.99605560302734}","{""William"": 0.03561299899287994, ""Elizabeth"": 0.01767954970014806, ""red"": 6.832154379223101e-05, ""blue"": 4.123411877560818e-05}",d252115c7c0b3661701a166f65edb946707112161929c3e2b451eb1891e49ae4,"[2130, 13, 383, 308, 1428, 373]",6f3670bb644171dc251a43c86821c7b1a51b13f56a31dbc22bed61e8219aade3,0.3224639892578125
J02_g0_c1_recipient/internal/later_color,J02_g0_c1_recipient,J02,blue,William,internal,later_color,2266, red,blue,blue,0,0,0,0.035180242428074646,0.035180242428074646,"{""William"": -121.62920379638672, ""Elizabeth"": -123.75154113769531, ""red"": -118.073974609375, ""blue"": -118.52271270751953}","{""William"": 0.0015745878279589407, ""Elizabeth"": 0.0001885590987873165, ""red"": 0.05510402312723798, ""blue"": 0.035180242428074646}",d252115c7c0b3661701a166f65edb946707112161929c3e2b451eb1891e49ae4,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",25ad72f9f336eeb23af9ffa074e4a5a63c117e522a25588304f255ecdff63bfe,0.536163330078125
J02_g0_c1_recipient/task/later_giver,J02_g0_c1_recipient,J02,blue,William,task,later_giver,257, a,Elizabeth,William,0,0,1,0.017054611279664615,0.03598992959778631,"{""William"": -110.04686737060547, ""Elizabeth"": -110.79368591308594, ""red"": -116.34471893310547, ""blue"": -116.80840301513672}","{""William"": 0.03598992959778631, ""Elizabeth"": 0.017054611279664615, ""red"": 6.623061924768924e-05, ""blue"": 4.1656557549250145e-05}",b657e0453a0dc3899dcfa98e618606e5979e02f5bc523167efc2c6da7a71529b,"[2130, 13, 383, 308, 1428, 373]",0c1c0a758acbccbffceef629e43d7d6749f60ea2cd9d2109ad88a77f3223d6bb,0.5185470581054688
J02_g0_c1_recipient/task/later_color,J02_g0_c1_recipient,J02,blue,William,task,later_color,2266, red,blue,blue,0,0,0,0.03540622688088531,0.03540622688088531,"{""William"": -122.16695404052734, ""Elizabeth"": -124.2227554321289, ""red"": -118.49083709716797, ""blue"": -118.96248626708984}","{""William"": 0.0014368021742503319, ""Elizabeth"": 0.00018389663237933704, ""red"": 0.05674325956843929, ""blue"": 0.03540622688088531}",b657e0453a0dc3899dcfa98e618606e5979e02f5bc523167efc2c6da7a71529b,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",20c961c5ea3eff01281a9f031cc1155ce97efef2cb595226efd9107b0aff2775,0.360260009765625
J02_g0_c1_recipient/yoked/later_giver,J02_g0_c1_recipient,J02,blue,William,yoked,later_giver,257, a,Elizabeth,William,0,0,1,0.01796696671039601,0.03609296823083487,"{""William"": -110.04326629638672, ""Elizabeth"": -110.74082946777344, ""red"": -116.34596252441406, ""blue"": -116.84590911865234}","{""William"": 0.03609296823083487, ""Elizabeth"": 0.01796696671039601, ""red"": 6.609923090541422e-05, ""blue"": 4.009335128634826e-05}",66257d730c5fee737abeab01d768a81d6107472d12cbf7f739cb2c39e8a5564f,"[2130, 13, 383, 308, 1428, 373]",de63c73eaa874d03ef0a76f9c95f589ebba77db814d66f88de106d5fc1f342f9,0.571380615234375
J02_g0_c1_recipient/yoked/later_color,J02_g0_c1_recipient,J02,blue,William,yoked,later_color,2266, red,blue,blue,0,0,0,0.035476661946124186,0.035476661946124186,"{""William"": -121.6523666381836, ""Elizabeth"": -123.68878936767578, ""red"": -118.05410766601562, ""blue"": -118.5247802734375}","{""William"": 0.001554709490857892, ""Elizabeth"": 0.00020288133572966556, ""red"": 0.056800644798345803, ""blue"": 0.035476661946124186}",66257d730c5fee737abeab01d768a81d6107472d12cbf7f739cb2c39e8a5564f,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",d0b5c43bd9003880e3653e5e2e7c37e5431f033ca0be451f97eae753c7ffdff0,0.536285400390625
J02_g0_c1_recipient/supervised_ridge/later_giver,J02_g0_c1_recipient,J02,blue,William,supervised_ridge,later_giver,257, a,Elizabeth,William,0,0,1,0.017975339243255416,0.03518917290586263,"{""William"": -110.19092559814453, ""Elizabeth"": -110.86266326904297, ""red"": -116.46566009521484, ""blue"": -116.94185638427734}","{""William"": 0.03518917290586263, ""Elizabeth"": 0.017975339243255416, ""red"": 6.627145286633994e-05, ""blue"": 4.116395275458289e-05}",d1924444c4050386359643c35f8d401d82781148ddb4f2d7924024f2fad19be3,"[2130, 13, 383, 308, 1428, 373]",a900e1b0789d4ca1ca34dab92756af9e73a2c41a6c9939c87f5fa58723355af2,0.369293212890625
J02_g0_c1_recipient/supervised_ridge/later_color,J02_g0_c1_recipient,J02,blue,William,supervised_ridge,later_color,2266, red,blue,blue,0,0,0,0.035695475244587,0.035695475244587,"{""William"": -121.51473236083984, ""Elizabeth"": -123.61515808105469, ""red"": -117.98635864257812, ""blue"": -118.44168090820312}","{""William"": 0.0016519765569123774, ""Elizabeth"": 0.00020220904591212768, ""red"": 0.05628039228887309, ""blue"": 0.035695475244587}",d1924444c4050386359643c35f8d401d82781148ddb4f2d7924024f2fad19be3,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",7f32445efb683113f7984b96fb8b325ee9fd2709dba999a8af032843dc43b14b,0.5596466064453125
J02_g0_c1_recipient/reflection/later_giver,J02_g0_c1_recipient,J02,blue,William,reflection,later_giver,257, a,Elizabeth,William,0,0,1,0.017800706880170717,0.03516914937816386,"{""William"": -110.28038024902344, ""Elizabeth"": -110.96131134033203, ""red"": -116.54692840576172, ""blue"": -117.03306579589844}","{""William"": 0.03516914937816386, ""Elizabeth"": 0.017800706880170717, ""red"": 6.677818013060194e-05, ""blue"": 4.106840094299629e-05}",62e5ae6a03b0ab3f30a50a28b3ad2d2ebc849fdf1a10f289752bd6e1fa518c70,"[2130, 13, 383, 308, 1428, 373]",b8439ba3dd3177499f78d89acb1dbac510827cbf59f3735eff256588833d6450,0.3125
J02_g0_c1_recipient/reflection/later_color,J02_g0_c1_recipient,J02,blue,William,reflection,later_color,2266, red,blue,blue,0,0,0,0.03676692981428447,0.03676692981428447,"{""William"": -121.92913055419922, ""Elizabeth"": -123.98497772216797, ""red"": -118.2598648071289, ""blue"": -118.70537567138672}","{""William"": 0.001463519149784112, ""Elizabeth"": 0.0001873075696108833, ""red"": 0.05740375154157977, ""blue"": 0.03676692981428447}",62e5ae6a03b0ab3f30a50a28b3ad2d2ebc849fdf1a10f289752bd6e1fa518c70,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",9607cb3ee04349f4aa0016d712b0b23cd4382a4846a0e08b67d43767329e544f,0.2314453125
J02_g0_c1_recipient/residual_donor/later_giver,J02_g0_c1_recipient,J02,blue,William,residual_donor,later_giver,257, a,Elizabeth,William,0,0,1,0.01770371176310299,0.035828297201448346,"{""William"": -110.59026336669922, ""Elizabeth"": -111.29522705078125, ""red"": -116.8829345703125, ""blue"": -117.3366470336914}","{""William"": 0.035828297201448346, ""Elizabeth"": 0.01770371176310299, ""red"": 6.627561828241571e-05, ""blue"": 4.210260510687382e-05}",174b7fbb7ccce7145b90b3b670bb4baed366a11b9cb132c9f0906dc5f088931b,"[2130, 13, 383, 308, 1428, 373]",c901a1336e25ae4ff006ab46d7cf9dcf6a905161b522cb248ba99ae99931d76e,0.36187744140625
J02_g0_c1_recipient/residual_donor/later_color,J02_g0_c1_recipient,J02,blue,William,residual_donor,later_color,2266, red,blue,blue,0,0,0,0.035902216988514556,0.035902216988514556,"{""William"": -121.81272888183594, ""Elizabeth"": -123.89708709716797, ""red"": -118.16625213623047, ""blue"": -118.63011932373047}","{""William"": 0.001489126177748483, ""Elizabeth"": 0.00018522782495916928, ""red"": 0.05709212753651683, ""blue"": 0.035902216988514556}",174b7fbb7ccce7145b90b3b670bb4baed366a11b9cb132c9f0906dc5f088931b,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",c70f8ba9ee87efce1a097d7cb3da898aad0b43d0ba9e1da15bbe5543f5d24d9a,0.33331298828125
J02_g0_c1_recipient/prefix_donor/later_giver,J02_g0_c1_recipient,J02,blue,William,prefix_donor,later_giver,257, a,Elizabeth,William,0,0,1,0.0383796870010812,0.032611954024126005,"{""William"": -112.3692398071289, ""Elizabeth"": -112.20639038085938, ""red"": -118.49998474121094, ""blue"": -119.14213562011719}","{""William"": 0.032611954024126005, ""Elizabeth"": 0.0383796870010812, ""red"": 7.092970058395322e-05, ""blue"": 3.7320335845327116e-05}",3d432b92423df464423733a6e8218809bf473510a4f6e37fec6b45c0b7945a2e,"[2130, 13, 383, 308, 1428, 373]",c9b545e9d3dada868fe3789e8203b2cf96565c8ec1ff144d8913df4edd9dab80,3.0123825073242188
J02_g0_c1_recipient/prefix_donor/later_color,J02_g0_c1_recipient,J02,blue,William,prefix_donor,later_color,2266, red,blue,blue,0,0,0,0.035243873033905526,0.035243873033905526,"{""William"": -123.20018005371094, ""Elizabeth"": -123.23302459716797, ""red"": -118.78726959228516, ""blue"": -119.25276184082031}","{""William"": 0.0006803645555393989, ""Elizabeth"": 0.0006583812837853033, ""red"": 0.05613637218824409, ""blue"": 0.035243873033905526}",3d432b92423df464423733a6e8218809bf473510a4f6e37fec6b45c0b7945a2e,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",b61c975b75fdcd5653a80ac61f95de1e7f523fb63c54d8876ada2987f714a79a,1.3993682861328125
J02_g0_c1_recipient/internal_restore_upper/later_giver,J02_g0_c1_recipient,J02,blue,William,internal_restore_upper,later_giver,257, a,Elizabeth,William,0,0,1,0.01845333253210895,0.03451036413712278,"{""William"": -110.41560363769531, ""Elizabeth"": -111.04161834716797, ""red"": -116.6751708984375, ""blue"": -117.14988708496094}","{""William"": 0.03451036413712278, ""Elizabeth"": 0.01845333253210895, ""red"": 6.598633709836198e-05, ""blue"": 4.10475651714743e-05}",416096bb6cb19cedc75cec0a5400bce9d74e2099785b0bc93c77b33273f5287f,"[2130, 13, 383, 308, 1428, 373]",df0550523da975201da42be6eacfe403995ef011580f00e2f11625c5991e2576,0.0
J02_g0_c1_recipient/internal_restore_upper/later_color,J02_g0_c1_recipient,J02,blue,William,internal_restore_upper,later_color,2266, red,blue,blue,0,0,0,0.0358256439336787,0.0358256439336787,"{""William"": -121.96649169921875, ""Elizabeth"": -124.04035949707031, ""red"": -118.34719848632812, ""blue"": -118.81964111328125}","{""William"": 0.0015400476569797932, ""Elizabeth"": 0.0001935819318310136, ""red"": 0.05746100678714103, ""blue"": 0.0358256439336787}",416096bb6cb19cedc75cec0a5400bce9d74e2099785b0bc93c77b33273f5287f,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",a9c2c7626a9c41cb241014172080a9dce9aacdbee92506dfbd144e31c47ddb6f,0.0
J02_g0_c1_recipient/internal_restore_lower/later_giver,J02_g0_c1_recipient,J02,blue,William,internal_restore_lower,later_giver,257, a,Elizabeth,William,0,0,1,0.01767954970014806,0.03561299899287994,"{""William"": -110.23485565185547, ""Elizabeth"": -110.9351577758789, ""red"": -116.49109649658203, ""blue"": -116.99605560302734}","{""William"": 0.03561299899287994, ""Elizabeth"": 0.01767954970014806, ""red"": 6.832154379223101e-05, ""blue"": 4.123411877560818e-05}",d252115c7c0b3661701a166f65edb946707112161929c3e2b451eb1891e49ae4,"[2130, 13, 383, 308, 1428, 373]",6f3670bb644171dc251a43c86821c7b1a51b13f56a31dbc22bed61e8219aade3,0.3224639892578125
J02_g0_c1_recipient/internal_restore_lower/later_color,J02_g0_c1_recipient,J02,blue,William,internal_restore_lower,later_color,2266, red,blue,blue,0,0,0,0.035180242428074646,0.035180242428074646,"{""William"": -121.62920379638672, ""Elizabeth"": -123.75154113769531, ""red"": -118.073974609375, ""blue"": -118.52271270751953}","{""William"": 0.0015745878279589407, ""Elizabeth"": 0.0001885590987873165, ""red"": 0.05510402312723798, ""blue"": 0.035180242428074646}",d252115c7c0b3661701a166f65edb946707112161929c3e2b451eb1891e49ae4,"[2130, 13, 383, 3124, 286, 262, 1492, 373]",25ad72f9f336eeb23af9ffa074e4a5a63c117e522a25588304f255ecdff63bfe,0.536163330078125
