id,case,family,color,giver,arm,query,top_id,top_text,swap_target,original_target,swap_correct,original_correct,invalid,swap_probability,original_probability,word_logits,word_probabilities,source_measurement,output_cache_sha256,continuation_cache_sha256
J02_g0_c1_recipient/no_edit/initial_recipient,J02_g0_c1_recipient,J02,blue,William,no_edit,initial_recipient,10674, Elizabeth,William,Elizabeth,0,1,0,0.010992238278032248,0.31916622759130026,"{""William"": -78.72664642333984, ""Elizabeth"": -75.35812377929688, ""red"": -85.16227722167969, ""blue"": -85.14982604980469}","{""William"": 0.010992238278032248, ""Elizabeth"": 0.31916622759130026, ""red"": 1.7624921473638603e-05, ""blue"": 1.784574429879478e-05}",J02_g0_c1_recipient/none,416096bb6cb19cedc75cec0a5400bce9d74e2099785b0bc93c77b33273f5287f,416096bb6cb19cedc75cec0a5400bce9d74e2099785b0bc93c77b33273f5287f
J02_g0_c1_recipient/internal/initial_recipient,J02_g0_c1_recipient,J02,blue,William,internal,initial_recipient,3977, William,William,Elizabeth,1,0,0,0.1880543652602014,0.04109724131026378,"{""William"": -81.79047393798828, ""Elizabeth"": -83.31126403808594, ""red"": -90.92115783691406, ""blue"": -90.65823364257812}","{""William"": 0.1880543652602014, ""Elizabeth"": 0.04109724131026378, ""red"": 2.0364689169306177e-05, ""blue"": 2.6488923708017076e-05}",J02_g0_c1_recipient/d6_internal,d252115c7c0b3661701a166f65edb946707112161929c3e2b451eb1891e49ae4,d252115c7c0b3661701a166f65edb946707112161929c3e2b451eb1891e49ae4
J02_g0_c1_recipient/task/initial_recipient,J02_g0_c1_recipient,J02,blue,William,task,initial_recipient,3977, William,William,Elizabeth,1,0,0,0.46275717801740285,0.0070822471890726315,"{""William"": -82.06964111328125, ""Elizabeth"": -86.24925231933594, ""red"": -92.23783874511719, ""blue"": -92.04417419433594}","{""William"": 0.46275717801740285, ""Elizabeth"": 0.0070822471890726315, ""red"": 1.775665029274856e-05, ""blue"": 2.1551052621750142e-05}",J02_g0_c1_recipient/d6_task,b657e0453a0dc3899dcfa98e618606e5979e02f5bc523167efc2c6da7a71529b,b657e0453a0dc3899dcfa98e618606e5979e02f5bc523167efc2c6da7a71529b
J02_g0_c1_recipient/yoked/initial_recipient,J02_g0_c1_recipient,J02,blue,William,yoked,initial_recipient,3977, William,William,Elizabeth,1,0,0,0.20413073718671393,0.03299807596813379,"{""William"": -83.87105560302734, ""Elizabeth"": -85.69336700439453, ""red"": -92.94763946533203, ""blue"": -92.75900268554688}","{""William"": 0.20413073718671393, ""Elizabeth"": 0.03299807596813379, ""red"": 2.3334479504947484e-05, ""blue"": 2.817876988897393e-05}",J02_g0_c1_recipient/d6_yoked,66257d730c5fee737abeab01d768a81d6107472d12cbf7f739cb2c39e8a5564f,66257d730c5fee737abeab01d768a81d6107472d12cbf7f739cb2c39e8a5564f
J02_g0_c1_recipient/supervised_ridge/initial_recipient,J02_g0_c1_recipient,J02,blue,William,supervised_ridge,initial_recipient,465, his,William,Elizabeth,0,0,1,0.09272551924695484,0.108717714330148,"{""William"": -82.12478637695312, ""Elizabeth"": -81.9656753540039, ""red"": -90.57113647460938, ""blue"": -90.34269714355469}","{""William"": 0.09272551924695484, ""Elizabeth"": 0.108717714330148, ""red"": 1.9906551617261097e-05, ""blue"": 2.5015314957335027e-05}",J02_g0_c1_recipient/d6_ridge,d1924444c4050386359643c35f8d401d82781148ddb4f2d7924024f2fad19be3,d1924444c4050386359643c35f8d401d82781148ddb4f2d7924024f2fad19be3
J02_g0_c1_recipient/reflection/initial_recipient,J02_g0_c1_recipient,J02,blue,William,reflection,initial_recipient,465, his,William,Elizabeth,0,0,1,0.09151515773478182,0.09895374364619589,"{""William"": -82.01303100585938, ""Elizabeth"": -81.93488311767578, ""red"": -90.43583679199219, ""blue"": -90.21700286865234}","{""William"": 0.09151515773478182, ""Elizabeth"": 0.09895374364619589, ""red"": 2.01147647426288e-05, ""blue"": 2.5035330145544912e-05}",J02_g0_c1_recipient/reflection,62e5ae6a03b0ab3f30a50a28b3ad2d2ebc849fdf1a10f289752bd6e1fa518c70,62e5ae6a03b0ab3f30a50a28b3ad2d2ebc849fdf1a10f289752bd6e1fa518c70
J02_g0_c1_recipient/residual_donor/initial_recipient,J02_g0_c1_recipient,J02,blue,William,residual_donor,initial_recipient,3977, William,William,Elizabeth,1,0,0,0.1575661511122241,0.07292538147344284,"{""William"": -82.77791595458984, ""Elizabeth"": -83.54832458496094, ""red"": -91.83809661865234, ""blue"": -91.63265228271484}","{""William"": 0.1575661511122241, ""Elizabeth"": 0.07292538147344284, ""red"": 1.830949892408759e-05, ""blue"": 2.2485357689359667e-05}",J02_g0_c1_recipient/donor,174b7fbb7ccce7145b90b3b670bb4baed366a11b9cb132c9f0906dc5f088931b,174b7fbb7ccce7145b90b3b670bb4baed366a11b9cb132c9f0906dc5f088931b
J02_g0_c1_recipient/prefix_donor/initial_recipient,J02_g0_c1_recipient,J02,blue,William,prefix_donor,initial_recipient,3977, William,William,Elizabeth,1,0,0,0.26275156704786073,0.06471656925715734,"{""William"": -83.08643341064453, ""Elizabeth"": -84.48762512207031, ""red"": -92.61000061035156, ""blue"": -92.82990264892578}","{""William"": 0.26275156704786073, ""Elizabeth"": 0.06471656925715734, ""red"": 1.9209348336008633e-05, ""blue"": 1.5417373370159783e-05}",J02_g1_c1_recipient/none,3d432b92423df464423733a6e8218809bf473510a4f6e37fec6b45c0b7945a2e,3d432b92423df464423733a6e8218809bf473510a4f6e37fec6b45c0b7945a2e
J02_g0_c1_recipient/internal_restore_upper/initial_recipient,J02_g0_c1_recipient,J02,blue,William,internal_restore_upper,initial_recipient,3977, William,William,Elizabeth,1,0,0,0.1880543652602014,0.04109724131026378,"{""William"": -81.79047393798828, ""Elizabeth"": -83.31126403808594, ""red"": -90.92115783691406, ""blue"": -90.65823364257812}","{""William"": 0.1880543652602014, ""Elizabeth"": 0.04109724131026378, ""red"": 2.0364689169306177e-05, ""blue"": 2.6488923708017076e-05}",J02_g0_c1_recipient/d6_internal,d252115c7c0b3661701a166f65edb946707112161929c3e2b451eb1891e49ae4,416096bb6cb19cedc75cec0a5400bce9d74e2099785b0bc93c77b33273f5287f
J02_g0_c1_recipient/internal_restore_lower/initial_recipient,J02_g0_c1_recipient,J02,blue,William,internal_restore_lower,initial_recipient,3977, William,William,Elizabeth,1,0,0,0.1880543652602014,0.04109724131026378,"{""William"": -81.79047393798828, ""Elizabeth"": -83.31126403808594, ""red"": -90.92115783691406, ""blue"": -90.65823364257812}","{""William"": 0.1880543652602014, ""Elizabeth"": 0.04109724131026378, ""red"": 2.0364689169306177e-05, ""blue"": 2.6488923708017076e-05}",J02_g0_c1_recipient/d6_internal,d252115c7c0b3661701a166f65edb946707112161929c3e2b451eb1891e49ae4,d252115c7c0b3661701a166f65edb946707112161929c3e2b451eb1891e49ae4
J02_g1_c0_recipient/no_edit/initial_recipient,J02_g1_c0_recipient,J02,red,Elizabeth,no_edit,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.052805845204277516,0.2555035411141243,"{""William"": -82.80728149414062, ""Elizabeth"": -84.38389587402344, ""red"": -92.2901840209961, ""blue"": -92.59469604492188}","{""William"": 0.2555035411141243, ""Elizabeth"": 0.052805845204277516, ""red"": 1.9454706519343003e-05, ""blue"": 1.4347518455125047e-05}",J02_g1_c0_recipient/none,a95c48cf958a78d9bd6cdb195c9cdfcbc54c4600db0742776d77f98bf6f9c083,a95c48cf958a78d9bd6cdb195c9cdfcbc54c4600db0742776d77f98bf6f9c083
J02_g1_c0_recipient/internal/initial_recipient,J02_g1_c0_recipient,J02,red,Elizabeth,internal,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.06765145089025386,0.24046635077590953,"{""William"": -85.3336410522461, ""Elizabeth"": -86.60185241699219, ""red"": -94.74081420898438, ""blue"": -95.10287475585938}","{""William"": 0.24046635077590953, ""Elizabeth"": 0.06765145089025386, ""red"": 1.9750173742304925e-05, ""blue"": 1.3750865141460259e-05}",J02_g1_c0_recipient/d6_internal,e7eb8c35361291600925f1572a90a9d7ba7263113d966dab7964b57a88b120b9,e7eb8c35361291600925f1572a90a9d7ba7263113d966dab7964b57a88b120b9
J02_g1_c0_recipient/task/initial_recipient,J02_g1_c0_recipient,J02,red,Elizabeth,task,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.030382914166146063,0.42880318230513004,"{""William"": -83.37541198730469, ""Elizabeth"": -86.02252960205078, ""red"": -93.63680267333984, ""blue"": -93.9084701538086}","{""William"": 0.42880318230513004, ""Elizabeth"": 0.030382914166146063, ""red"": 1.4989689889819082e-05, ""blue"": 1.1423757105843807e-05}",J02_g1_c0_recipient/d6_task,d2c1bcb0ae6e38ac011a9b192aea0bf0768fb9b619e7b2a4386d50f87ae2896e,d2c1bcb0ae6e38ac011a9b192aea0bf0768fb9b619e7b2a4386d50f87ae2896e
J02_g1_c0_recipient/yoked/initial_recipient,J02_g1_c0_recipient,J02,red,Elizabeth,yoked,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.013101180925611767,0.5319960630103023,"{""William"": -83.78540802001953, ""Elizabeth"": -87.48934173583984, ""red"": -94.19073486328125, ""blue"": -94.43650817871094}","{""William"": 0.5319960630103023, ""Elizabeth"": 0.013101180925611767, ""red"": 1.6103949052509853e-05, ""blue"": 1.2594890416971938e-05}",J02_g1_c0_recipient/d6_yoked,489269b4ed70cd34ba506b56aac321da6df208dc5cd228ff2916761ae31f7876,489269b4ed70cd34ba506b56aac321da6df208dc5cd228ff2916761ae31f7876
J02_g1_c0_recipient/supervised_ridge/initial_recipient,J02_g1_c0_recipient,J02,red,Elizabeth,supervised_ridge,initial_recipient,607, her,Elizabeth,William,0,0,1,0.13432349230441787,0.02909895803839759,"{""William"": -80.15276336669922, ""Elizabeth"": -78.62321472167969, ""red"": -87.42851257324219, ""blue"": -87.7080307006836}","{""William"": 0.02909895803839759, ""Elizabeth"": 0.13432349230441787, ""red"": 2.014001112623545e-05, ""blue"": 1.5228829549213437e-05}",J02_g1_c0_recipient/d6_ridge,937529fa95b4b48457d0db4b5143d1e069d77b25b908bf30b339613bd697b16e,937529fa95b4b48457d0db4b5143d1e069d77b25b908bf30b339613bd697b16e
J02_g1_c0_recipient/reflection/initial_recipient,J02_g1_c0_recipient,J02,red,Elizabeth,reflection,initial_recipient,607, her,Elizabeth,William,0,0,1,0.13932350157237908,0.02767724316565541,"{""William"": -79.93519592285156, ""Elizabeth"": -78.31900787353516, ""red"": -87.15751647949219, ""blue"": -87.44896697998047}","{""William"": 0.02767724316565541, ""Elizabeth"": 0.13932350157237908, ""red"": 2.0207326800007653e-05, ""blue"": 1.5098490184285932e-05}",J02_g1_c0_recipient/reflection,236776b16462a094fbabcfdab19271df016af921de9ec4fc71a91815abd1d543,236776b16462a094fbabcfdab19271df016af921de9ec4fc71a91815abd1d543
J02_g1_c0_recipient/residual_donor/initial_recipient,J02_g1_c0_recipient,J02,red,Elizabeth,residual_donor,initial_recipient,607, her,Elizabeth,William,0,0,1,0.15453482748680142,0.019775476785574328,"{""William"": -79.25863647460938, ""Elizabeth"": -77.2026596069336, ""red"": -85.96942901611328, ""blue"": -86.19490814208984}","{""William"": 0.019775476785574328, ""Elizabeth"": 0.15453482748680142, ""red"": 2.4080571688206333e-05, ""blue"": 1.921951627414193e-05}",J02_g1_c0_recipient/donor,9c82a4850b2bdc962f08841e98d1ab63be1458c1d2805f247d7298941b3a8690,9c82a4850b2bdc962f08841e98d1ab63be1458c1d2805f247d7298941b3a8690
J02_g1_c0_recipient/prefix_donor/initial_recipient,J02_g1_c0_recipient,J02,red,Elizabeth,prefix_donor,initial_recipient,10674, Elizabeth,Elizabeth,William,1,0,0,0.3521966002127765,0.008981098122563173,"{""William"": -78.60694122314453, ""Elizabeth"": -74.93787384033203, ""red"": -84.87198638916016, ""blue"": -84.90741729736328}","{""William"": 0.008981098122563173, ""Elizabeth"": 0.3521966002127765, ""red"": 1.707870341772502e-05, ""blue"": 1.648418382215414e-05}",J02_g0_c0_recipient/none,4911b8876f1bd29be54d2a485e66a5bdfdf61a19222cb7c1f4e4e23205a78631,4911b8876f1bd29be54d2a485e66a5bdfdf61a19222cb7c1f4e4e23205a78631
J02_g1_c0_recipient/internal_restore_upper/initial_recipient,J02_g1_c0_recipient,J02,red,Elizabeth,internal_restore_upper,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.06765145089025386,0.24046635077590953,"{""William"": -85.3336410522461, ""Elizabeth"": -86.60185241699219, ""red"": -94.74081420898438, ""blue"": -95.10287475585938}","{""William"": 0.24046635077590953, ""Elizabeth"": 0.06765145089025386, ""red"": 1.9750173742304925e-05, ""blue"": 1.3750865141460259e-05}",J02_g1_c0_recipient/d6_internal,e7eb8c35361291600925f1572a90a9d7ba7263113d966dab7964b57a88b120b9,a95c48cf958a78d9bd6cdb195c9cdfcbc54c4600db0742776d77f98bf6f9c083
J02_g1_c0_recipient/internal_restore_lower/initial_recipient,J02_g1_c0_recipient,J02,red,Elizabeth,internal_restore_lower,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.06765145089025386,0.24046635077590953,"{""William"": -85.3336410522461, ""Elizabeth"": -86.60185241699219, ""red"": -94.74081420898438, ""blue"": -95.10287475585938}","{""William"": 0.24046635077590953, ""Elizabeth"": 0.06765145089025386, ""red"": 1.9750173742304925e-05, ""blue"": 1.3750865141460259e-05}",J02_g1_c0_recipient/d6_internal,e7eb8c35361291600925f1572a90a9d7ba7263113d966dab7964b57a88b120b9,e7eb8c35361291600925f1572a90a9d7ba7263113d966dab7964b57a88b120b9
J02_g1_c1_recipient/no_edit/initial_recipient,J02_g1_c1_recipient,J02,blue,Elizabeth,no_edit,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.06471656925715734,0.26275156704786073,"{""William"": -83.08643341064453, ""Elizabeth"": -84.48762512207031, ""red"": -92.61000061035156, ""blue"": -92.82990264892578}","{""William"": 0.26275156704786073, ""Elizabeth"": 0.06471656925715734, ""red"": 1.9209348336008633e-05, ""blue"": 1.5417373370159783e-05}",J02_g1_c1_recipient/none,3d432b92423df464423733a6e8218809bf473510a4f6e37fec6b45c0b7945a2e,3d432b92423df464423733a6e8218809bf473510a4f6e37fec6b45c0b7945a2e
J02_g1_c1_recipient/internal/initial_recipient,J02_g1_c1_recipient,J02,blue,Elizabeth,internal,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.08180706278517992,0.18656233841462802,"{""William"": -83.97660064697266, ""Elizabeth"": -84.8010025024414, ""red"": -93.00782012939453, ""blue"": -93.27217102050781}","{""William"": 0.18656233841462802, ""Elizabeth"": 0.08180706278517992, ""red"": 2.231594028345204e-05, ""blue"": 1.713203911516157e-05}",J02_g1_c1_recipient/d6_internal,d5f9dc7cf28ee4c2fd0ac28abdeb19aecd8ea55054747ecab24552e8eb7d94e7,d5f9dc7cf28ee4c2fd0ac28abdeb19aecd8ea55054747ecab24552e8eb7d94e7
J02_g1_c1_recipient/task/initial_recipient,J02_g1_c1_recipient,J02,blue,Elizabeth,task,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.04145774816046167,0.4052073506814422,"{""William"": -82.32100677490234, ""Elizabeth"": -84.6007308959961, ""red"": -92.50241088867188, ""blue"": -92.6434097290039}","{""William"": 0.4052073506814422, ""Elizabeth"": 0.04145774816046167, ""red"": 1.5344392200011834e-05, ""blue"": 1.3326456074462629e-05}",J02_g1_c1_recipient/d6_task,e634f295374fd47a88be083052ad7bcd2b894d98cd35a0d90cfd572806932d29,e634f295374fd47a88be083052ad7bcd2b894d98cd35a0d90cfd572806932d29
J02_g1_c1_recipient/yoked/initial_recipient,J02_g1_c1_recipient,J02,blue,Elizabeth,yoked,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.016656479201757047,0.5448404876425104,"{""William"": -83.4833755493164, ""Elizabeth"": -86.9710693359375, ""red"": -93.92964172363281, ""blue"": -94.09452819824219}","{""William"": 0.5448404876425104, ""Elizabeth"": 0.016656479201757047, ""red"": 1.5831192033925364e-05, ""blue"": 1.3424692010671077e-05}",J02_g1_c1_recipient/d6_yoked,5af07bc8b5f2685e41ee2adc19cc75e8dcb7356aec8a6bb312288f8dbfc27b70,5af07bc8b5f2685e41ee2adc19cc75e8dcb7356aec8a6bb312288f8dbfc27b70
J02_g1_c1_recipient/supervised_ridge/initial_recipient,J02_g1_c1_recipient,J02,blue,Elizabeth,supervised_ridge,initial_recipient,607, her,Elizabeth,William,0,0,1,0.13834106647111305,0.025855065935010628,"{""William"": -79.40328216552734, ""Elizabeth"": -77.72606658935547, ""red"": -86.50707244873047, ""blue"": -86.6373062133789}","{""William"": 0.025855065935010628, ""Elizabeth"": 0.13834106647111305, ""red"": 2.125243658898264e-05, ""blue"": 1.865730553643265e-05}",J02_g1_c1_recipient/d6_ridge,560ceec0d141ed3ca960c7c50927ffd4c90107a7beb5e7d699c9db7a031e0e7f,560ceec0d141ed3ca960c7c50927ffd4c90107a7beb5e7d699c9db7a031e0e7f
J02_g1_c1_recipient/reflection/initial_recipient,J02_g1_c1_recipient,J02,blue,Elizabeth,reflection,initial_recipient,607, her,Elizabeth,William,0,0,1,0.14476463353917404,0.026093853350400455,"{""William"": -79.13971710205078, ""Elizabeth"": -77.42630767822266, ""red"": -86.27833557128906, ""blue"": -86.41157531738281}","{""William"": 0.026093853350400455, ""Elizabeth"": 0.14476463353917404, ""red"": 2.071455498426292e-05, ""blue"": 1.813052254423587e-05}",J02_g1_c1_recipient/reflection,5b5aabc9c2900bcbde81cb87939290f99581ffc0b728611b14719c6834f52a39,5b5aabc9c2900bcbde81cb87939290f99581ffc0b728611b14719c6834f52a39
J02_g1_c1_recipient/residual_donor/initial_recipient,J02_g1_c1_recipient,J02,blue,Elizabeth,residual_donor,initial_recipient,607, her,Elizabeth,William,0,0,1,0.1431749032906076,0.025363622063525822,"{""William"": -78.70928955078125, ""Elizabeth"": -76.9785385131836, ""red"": -85.67476654052734, ""blue"": -85.82103729248047}","{""William"": 0.025363622063525822, ""Elizabeth"": 0.1431749032906076, ""red"": 2.3941042234436658e-05, ""blue"": 2.0683235284629594e-05}",J02_g1_c1_recipient/donor,b9a81683b9dc7bbcd8dce20e117c810d5a7fff547e6a43bfdd2c893f0533d66b,b9a81683b9dc7bbcd8dce20e117c810d5a7fff547e6a43bfdd2c893f0533d66b
J02_g1_c1_recipient/prefix_donor/initial_recipient,J02_g1_c1_recipient,J02,blue,Elizabeth,prefix_donor,initial_recipient,10674, Elizabeth,Elizabeth,William,1,0,0,0.31916622759130026,0.010992238278032248,"{""William"": -78.72664642333984, ""Elizabeth"": -75.35812377929688, ""red"": -85.16227722167969, ""blue"": -85.14982604980469}","{""William"": 0.010992238278032248, ""Elizabeth"": 0.31916622759130026, ""red"": 1.7624921473638603e-05, ""blue"": 1.784574429879478e-05}",J02_g0_c1_recipient/none,416096bb6cb19cedc75cec0a5400bce9d74e2099785b0bc93c77b33273f5287f,416096bb6cb19cedc75cec0a5400bce9d74e2099785b0bc93c77b33273f5287f
J02_g1_c1_recipient/internal_restore_upper/initial_recipient,J02_g1_c1_recipient,J02,blue,Elizabeth,internal_restore_upper,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.08180706278517992,0.18656233841462802,"{""William"": -83.97660064697266, ""Elizabeth"": -84.8010025024414, ""red"": -93.00782012939453, ""blue"": -93.27217102050781}","{""William"": 0.18656233841462802, ""Elizabeth"": 0.08180706278517992, ""red"": 2.231594028345204e-05, ""blue"": 1.713203911516157e-05}",J02_g1_c1_recipient/d6_internal,d5f9dc7cf28ee4c2fd0ac28abdeb19aecd8ea55054747ecab24552e8eb7d94e7,3d432b92423df464423733a6e8218809bf473510a4f6e37fec6b45c0b7945a2e
J02_g1_c1_recipient/internal_restore_lower/initial_recipient,J02_g1_c1_recipient,J02,blue,Elizabeth,internal_restore_lower,initial_recipient,3977, William,Elizabeth,William,0,1,0,0.08180706278517992,0.18656233841462802,"{""William"": -83.97660064697266, ""Elizabeth"": -84.8010025024414, ""red"": -93.00782012939453, ""blue"": -93.27217102050781}","{""William"": 0.18656233841462802, ""Elizabeth"": 0.08180706278517992, ""red"": 2.231594028345204e-05, ""blue"": 1.713203911516157e-05}",J02_g1_c1_recipient/d6_internal,d5f9dc7cf28ee4c2fd0ac28abdeb19aecd8ea55054747ecab24552e8eb7d94e7,d5f9dc7cf28ee4c2fd0ac28abdeb19aecd8ea55054747ecab24552e8eb7d94e7
